,attendance,box_score_text,game_date,game_remarks,game_start_time,home_pts,home_team_name,overtimes,visitor_pts,visitor_team_name,playoffs
233,"19,961",Box Score,"Sat, Dec 1, 2012",,7:30p,102,Miami Heat,,89,Brooklyn Nets,N
234,"21,607",Box Score,"Sat, Dec 1, 2012",,8:00p,93,Chicago Bulls,,88,Philadelphia 76ers,N
235,"14,432",Box Score,"Sat, Dec 1, 2012",,8:00p,124,Houston Rockets,,116,Utah Jazz,N
236,"14,547",Box Score,"Sat, Dec 1, 2012",,8:00p,79,New Orleans Hornets,,100,Oklahoma City Thunder,N
237,"16,581",Box Score,"Sat, Dec 1, 2012",,8:30p,91,Milwaukee Bucks,,88,Boston Celtics,N
238,"18,581",Box Score,"Sat, Dec 1, 2012",,8:30p,99,San Antonio Spurs,OT,95,Memphis Grizzlies,N
239,"20,285",Box Score,"Sat, Dec 1, 2012",,9:00p,92,Dallas Mavericks,,77,Detroit Pistons,N
240,"18,623",Box Score,"Sat, Dec 1, 2012",,10:30p,103,Golden State Warriors,,92,Indiana Pacers,N
241,"19,060",Box Score,"Sat, Dec 1, 2012",,10:30p,116,Los Angeles Clippers,,81,Sacramento Kings,N
242,"19,033",Box Score,"Sun, Dec 2, 2012",,12:00p,106,New York Knicks,,99,Phoenix Suns,N
243,"18,997",Box Score,"Sun, Dec 2, 2012",,9:30p,103,Los Angeles Lakers,,113,Orlando Magic,N
244,"12,640",Box Score,"Mon, Dec 3, 2012",,7:00p,112,Charlotte Bobcats,OT,118,Portland Trail Blazers,N
245,"11,352",Box Score,"Mon, Dec 3, 2012",,7:30p,89,Detroit Pistons,,79,Cleveland Cavaliers,N
246,"12,321",Box Score,"Mon, Dec 3, 2012",,8:00p,102,New Orleans Hornets,,81,Milwaukee Bucks,N
247,"15,221",Box Score,"Mon, Dec 3, 2012",,9:00p,113,Denver Nuggets,,110,Toronto Raptors,N
248,"19,067",Box Score,"Mon, Dec 3, 2012",,9:00p,104,Utah Jazz,,105,Los Angeles Clippers,N
249,"18,117",Box Score,"Mon, Dec 3, 2012",,10:30p,94,Golden State Warriors,,102,Orlando Magic,N
250,"13,986",Box Score,"Tue, Dec 4, 2012",,7:00p,88,Philadelphia 76ers,,105,Minnesota Timberwolves,N
251,"17,761",Box Score,"Tue, Dec 4, 2012",,7:00p,105,Washington Wizards,,101,Miami Heat,N
252,"17,732",Box Score,"Tue, Dec 4, 2012",,7:30p,111,Brooklyn Nets,,117,Oklahoma City Thunder,N
253,"21,152",Box Score,"Tue, Dec 4, 2012",,8:00p,76,Chicago Bulls,,80,Indiana Pacers,N
254,"18,052",Box Score,"Tue, Dec 4, 2012",,8:00p,107,Houston Rockets,,105,Los Angeles Lakers,N
255,"14,481",Box Score,"Tue, Dec 4, 2012",,8:00p,108,Memphis Grizzlies,OT,98,Phoenix Suns,N
256,"18,097",Box Score,"Wed, Dec 5, 2012",,7:00p,98,Charlotte Bobcats,,100,New York Knicks,N
257,"11,569",Box Score,"Wed, Dec 5, 2012",,7:00p,99,Indiana Pacers,,92,Portland Trail Blazers,N
258,"18,624",Box Score,"Wed, Dec 5, 2012",,7:30p,104,Boston Celtics,,94,Minnesota Timberwolves,N
259,"11,128",Box Score,"Wed, Dec 5, 2012",,7:30p,97,Detroit Pistons,,104,Golden State Warriors,N
260,"14,101",Box Score,"Wed, Dec 5, 2012",,8:00p,108,Atlanta Hawks,,104,Denver Nuggets,N
261,"17,893",Box Score,"Wed, Dec 5, 2012",,8:00p,85,Cleveland Cavaliers,,95,Chicago Bulls,N
262,"18,449",Box Score,"Wed, Dec 5, 2012",,8:00p,87,New Orleans Hornets,,103,Los Angeles Lakers,N
263,"18,349",Box Score,"Wed, Dec 5, 2012",,8:30p,110,San Antonio Spurs,,99,Milwaukee Bucks,N
264,"18,078",Box Score,"Wed, Dec 5, 2012",,9:00p,87,Utah Jazz,,81,Orlando Magic,N
265,"12,476",Box Score,"Wed, Dec 5, 2012",,10:00p,107,Sacramento Kings,,100,Toronto Raptors,N
266,"19,060",Box Score,"Wed, Dec 5, 2012",,10:30p,112,Los Angeles Clippers,,90,Dallas Mavericks,N
267,"19,740",Box Score,"Thu, Dec 6, 2012",,8:00p,92,Miami Heat,,112,New York Knicks,N
268,"17,517",Box Score,"Thu, Dec 6, 2012",,10:30p,94,Phoenix Suns,,97,Dallas Mavericks,N
269,"15,289",Box Score,"Fri, Dec 7, 2012",,7:00p,89,Indiana Pacers,,92,Denver Nuggets,N
270,"17,921",Box Score,"Fri, Dec 7, 2012",,7:00p,95,Philadelphia 76ers,OT,94,Boston Celtics,N
271,"13,067",Box Score,"Fri, Dec 7, 2012",,7:30p,104,Atlanta Hawks,,95,Washington Wizards,N
272,"17,732",Box Score,"Fri, Dec 7, 2012",,7:30p,102,Brooklyn Nets,,109,Golden State Warriors,N
273,"17,142",Box Score,"Fri, Dec 7, 2012",,7:30p,104,Detroit Pistons,,108,Chicago Bulls,N
274,"16,623",Box Score,"Fri, Dec 7, 2012",,8:00p,91,Minnesota Timberwolves,,73,Cleveland Cavaliers,N
275,"13,698",Box Score,"Fri, Dec 7, 2012",,8:00p,89,New Orleans Hornets,,96,Memphis Grizzlies,N
276,"13,371",Box Score,"Fri, Dec 7, 2012",,8:30p,108,Milwaukee Bucks,,93,Charlotte Bobcats,N
277,"18,581",Box Score,"Fri, Dec 7, 2012",,8:30p,114,San Antonio Spurs,,92,Houston Rockets,N
278,"18,069",Box Score,"Fri, Dec 7, 2012",,9:00p,131,Utah Jazz,,99,Toronto Raptors,N
279,"18,203",Box Score,"Fri, Dec 7, 2012",,9:30p,114,Oklahoma City Thunder,,108,Los Angeles Lakers,N
280,"16,305",Box Score,"Fri, Dec 7, 2012",,10:00p,91,Sacramento Kings,,82,Orlando Magic,N
281,"19,060",Box Score,"Sat, Dec 8, 2012",,3:30p,117,Los Angeles Clippers,,99,Phoenix Suns,N
282,"17,321",Box Score,"Sat, Dec 8, 2012",,7:00p,102,Charlotte Bobcats,,132,San Antonio Spurs,N
283,"15,176",Box Score,"Sat, Dec 8, 2012",,7:00p,97,Washington Wizards,,101,Golden State Warriors,N
284,"18,624",Box Score,"Sat, Dec 8, 2012",,7:30p,92,Boston Celtics,,79,Philadelphia 76ers,N
285,"16,062",Box Score,"Sat, Dec 8, 2012",,7:30p,97,Cleveland Cavaliers,,104,Detroit Pistons,N
286,"19,600",Box Score,"Sat, Dec 8, 2012",,7:30p,106,Miami Heat,,90,New Orleans Hornets,N
287,"21,852",Box Score,"Sat, Dec 8, 2012",,8:00p,93,Chicago Bulls,,85,New York Knicks,N
288,"15,726",Box Score,"Sat, Dec 8, 2012",,8:00p,109,Houston Rockets,,116,Dallas Mavericks,N
289,"17,612",Box Score,"Sat, Dec 8, 2012",,8:00p,83,Memphis Grizzlies,,93,Atlanta Hawks,N
290,"19,454",Box Score,"Sat, Dec 8, 2012",,10:00p,80,Portland Trail Blazers,,99,Sacramento Kings,N
291,"19,060",Box Score,"Sun, Dec 9, 2012",,3:30p,102,Los Angeles Clippers,,83,Toronto Raptors,N
292,"16,390",Box Score,"Sun, Dec 9, 2012",,6:00p,88,Brooklyn Nets,,97,Milwaukee Bucks,N
293,"18,203",Box Score,"Sun, Dec 9, 2012",,7:00p,104,Oklahoma City Thunder,,93,Indiana Pacers,N
294,"19,033",Box Score,"Sun, Dec 9, 2012",,7:30p,112,New York Knicks,,106,Denver Nuggets,N
295,"13,565",Box Score,"Sun, Dec 9, 2012",,8:00p,90,Phoenix Suns,,98,Orlando Magic,N
296,"18,997",Box Score,"Sun, Dec 9, 2012",,9:30p,110,Los Angeles Lakers,,117,Utah Jazz,N
297,"13,169",Box Score,"Mon, Dec 10, 2012",,7:00p,96,Charlotte Bobcats,,104,Golden State Warriors,N
298,"15,225",Box Score,"Mon, Dec 10, 2012",,7:00p,104,Philadelphia 76ers,,97,Detroit Pistons,N
299,"19,600",Box Score,"Mon, Dec 10, 2012",,7:30p,101,Miami Heat,,92,Atlanta Hawks,N
300,"13,959",Box Score,"Mon, Dec 10, 2012",,8:00p,126,Houston Rockets,OT,134,San Antonio Spurs,N
301,"19,737",Box Score,"Mon, Dec 10, 2012",,8:30p,119,Dallas Mavericks,,96,Sacramento Kings,N
302,"16,863",Box Score,"Mon, Dec 10, 2012",,10:00p,92,Portland Trail Blazers,,74,Toronto Raptors,N
303,"17,732",Box Score,"Tue, Dec 11, 2012",,7:00p,97,Brooklyn Nets,,100,New York Knicks,N
304,"19,172",Box Score,"Tue, Dec 11, 2012",,7:00p,100,Cleveland Cavaliers,,94,Los Angeles Lakers,N
305,"10,265",Box Score,"Tue, Dec 11, 2012",,7:30p,94,Detroit Pistons,,101,Denver Nuggets,N
306,"10,076",Box Score,"Tue, Dec 11, 2012",,8:00p,70,New Orleans Hornets,,77,Washington Wizards,N
307,"21,571",Box Score,"Tue, Dec 11, 2012",,9:30p,89,Chicago Bulls,,94,Los Angeles Clippers,N
308,"11,595",Box Score,"Wed, Dec 12, 2012",,7:00p,96,Indiana Pacers,,81,Cleveland Cavaliers,N
309,"16,992",Box Score,"Wed, Dec 12, 2012",,7:00p,80,Orlando Magic,,86,Atlanta Hawks,N
310,"18,847",Box Score,"Wed, Dec 12, 2012",,7:00p,88,Toronto Raptors,,94,Brooklyn Nets,N
311,"16,786",Box Score,"Wed, Dec 12, 2012",,7:30p,94,Charlotte Bobcats,,100,Los Angeles Clippers,N
312,"19,600",Box Score,"Wed, Dec 12, 2012",,7:30p,95,Miami Heat,,97,Golden State Warriors,N
313,"15,738",Box Score,"Wed, Dec 12, 2012",,7:30p,89,Philadelphia 76ers,,96,Chicago Bulls,N
314,"18,624",Box Score,"Wed, Dec 12, 2012",,8:00p,117,Boston Celtics,2OT,115,Dallas Mavericks,N
315,"13,351",Box Score,"Wed, Dec 12, 2012",,8:00p,99,Houston Rockets,,93,Washington Wizards,N
316,"11,491",Box Score,"Wed, Dec 12, 2012",,8:00p,98,Milwaukee Bucks,,85,Sacramento Kings,N
317,"16,444",Box Score,"Wed, Dec 12, 2012",,8:00p,108,Minnesota Timberwolves,,105,Denver Nuggets,N
318,"18,203",Box Score,"Wed, Dec 12, 2012",,8:00p,92,Oklahoma City Thunder,,88,New Orleans Hornets,N
319,"13,093",Box Score,"Wed, Dec 12, 2012",,9:00p,82,Phoenix Suns,,80,Memphis Grizzlies,N
320,"18,710",Box Score,"Wed, Dec 12, 2012",,10:30p,99,Utah Jazz,,96,San Antonio Spurs,N
321,"13,090",Box Score,"Thu, Dec 13, 2012",,7:30p,113,Atlanta Hawks,,90,Charlotte Bobcats,N
322,"19,033",Box Score,"Thu, Dec 13, 2012",,8:00p,116,New York Knicks,,107,Los Angeles Lakers,N
323,"19,118",Box Score,"Thu, Dec 13, 2012",,10:30p,98,Portland Trail Blazers,,90,San Antonio Spurs,N
324,"13,538",Box Score,"Fri, Dec 14, 2012",,7:00p,95,Indiana Pacers,,85,Philadelphia 76ers,N
325,"17,040",Box Score,"Fri, Dec 14, 2012",,7:00p,99,Orlando Magic,,85,Golden State Warriors,N
326,"19,132",Box Score,"Fri, Dec 14, 2012",,7:00p,95,Toronto Raptors,,74,Dallas Mavericks,N
327,"20,308",Box Score,"Fri, Dec 14, 2012",,7:00p,96,Washington Wizards,,102,Los Angeles Lakers,N
328,"15,797",Box Score,"Fri, Dec 14, 2012",,7:30p,107,Brooklyn Nets,2OT,105,Detroit Pistons,N
329,"14,146",Box Score,"Fri, Dec 14, 2012",,7:30p,86,Cleveland Cavaliers,,90,Milwaukee Bucks,N
330,"15,679",Box Score,"Fri, Dec 14, 2012",,8:00p,101,Houston Rockets,,89,Boston Celtics,N
331,"14,671",Box Score,"Fri, Dec 14, 2012",,8:00p,102,New Orleans Hornets,,113,Minnesota Timberwolves,N
332,"18,203",Box Score,"Fri, Dec 14, 2012",,8:00p,113,Oklahoma City Thunder,,103,Sacramento Kings,N
333,"14,182",Box Score,"Fri, Dec 14, 2012",,9:00p,99,Phoenix Suns,,84,Utah Jazz,N
334,"16,367",Box Score,"Fri, Dec 14, 2012",,10:30p,99,Denver Nuggets,,94,Memphis Grizzlies,N
335,"15,145",Box Score,"Sat, Dec 15, 2012",,7:00p,93,Atlanta Hawks,,115,Golden State Warriors,N
336,"16,217",Box Score,"Sat, Dec 15, 2012",,7:30p,98,Charlotte Bobcats,,107,Orlando Magic,N
337,"13,235",Box Score,"Sat, Dec 15, 2012",,7:30p,77,Detroit Pistons,,88,Indiana Pacers,N
338,"19,724",Box Score,"Sat, Dec 15, 2012",,7:30p,102,Miami Heat,,72,Washington Wizards,N
339,"19,033",Box Score,"Sat, Dec 15, 2012",,7:30p,103,New York Knicks,,102,Cleveland Cavaliers,N
340,"21,866",Box Score,"Sat, Dec 15, 2012",,8:00p,83,Chicago Bulls,,82,Brooklyn Nets,N
341,"18,173",Box Score,"Sat, Dec 15, 2012",,8:00p,114,Minnesota Timberwolves,OT,106,Dallas Mavericks,N
342,"13,691",Box Score,"Sat, Dec 15, 2012",,8:30p,85,Milwaukee Bucks,,111,Los Angeles Clippers,N
343,"18,759",Box Score,"Sat, Dec 15, 2012",,8:30p,103,San Antonio Spurs,,88,Boston Celtics,N
344,"18,183",Box Score,"Sat, Dec 15, 2012",,9:00p,86,Utah Jazz,,99,Memphis Grizzlies,N
345,"17,863",Box Score,"Sun, Dec 16, 2012",,1:00p,103,Toronto Raptors,,96,Houston Rockets,N
346,"20,338",Box Score,"Sun, Dec 16, 2012",,6:00p,98,Philadelphia 76ers,,111,Los Angeles Lakers,N
347,"13,327",Box Score,"Sun, Dec 16, 2012",,6:00p,97,Sacramento Kings,,122,Denver Nuggets,N
348,"18,772",Box Score,"Sun, Dec 16, 2012",,9:00p,95,Portland Trail Blazers,,94,New Orleans Hornets,N
349,"16,992",Box Score,"Mon, Dec 17, 2012",,7:00p,102,Orlando Magic,,93,Minnesota Timberwolves,N
350,"13,560",Box Score,"Mon, Dec 17, 2012",,7:30p,76,Detroit Pistons,,88,Los Angeles Clippers,N
351,"19,033",Box Score,"Mon, Dec 17, 2012",,7:30p,96,New York Knicks,,109,Houston Rockets,N
352,"17,305",Box Score,"Mon, Dec 17, 2012",,8:00p,80,Memphis Grizzlies,,71,Chicago Bulls,N
353,"18,203",Box Score,"Mon, Dec 17, 2012",,8:00p,107,Oklahoma City Thunder,,93,San Antonio Spurs,N
354,"13,068",Box Score,"Mon, Dec 17, 2012",,9:00p,101,Phoenix Suns,,90,Sacramento Kings,N
355,"13,233",Box Score,"Tue, Dec 18, 2012",,7:00p,99,Cleveland Cavaliers,,113,Toronto Raptors,N
356,"15,123",Box Score,"Tue, Dec 18, 2012",,7:00p,95,Washington Wizards,OT,100,Atlanta Hawks,N
357,"15,835",Box Score,"Tue, Dec 18, 2012",,7:30p,90,Brooklyn Nets,,92,Utah Jazz,N
358,"19,862",Box Score,"Tue, Dec 18, 2012",,7:30p,103,Miami Heat,,92,Minnesota Timberwolves,N
359,"21,825",Box Score,"Tue, Dec 18, 2012",,8:00p,100,Chicago Bulls,,89,Boston Celtics,N
360,"11,739",Box Score,"Tue, Dec 18, 2012",,8:00p,98,Milwaukee Bucks,,93,Indiana Pacers,N
361,"20,162",Box Score,"Tue, Dec 18, 2012",,8:30p,107,Dallas Mavericks,,100,Philadelphia 76ers,N
362,"17,092",Box Score,"Tue, Dec 18, 2012",,9:00p,112,Denver Nuggets,,106,San Antonio Spurs,N
363,"19,596",Box Score,"Tue, Dec 18, 2012",,10:30p,103,Golden State Warriors,,96,New Orleans Hornets,N
364,"18,997",Box Score,"Tue, Dec 18, 2012",,10:30p,101,Los Angeles Lakers,,100,Charlotte Bobcats,N
365,"13,559",Box Score,"Wed, Dec 19, 2012",,7:00p,104,Indiana Pacers,,84,Utah Jazz,N
366,"19,033",Box Score,"Wed, Dec 19, 2012",,7:00p,100,New York Knicks,,86,Brooklyn Nets,N
367,"16,893",Box Score,"Wed, Dec 19, 2012",,7:00p,90,Orlando Magic,,83,Washington Wizards,N
368,"17,062",Box Score,"Wed, Dec 19, 2012",,7:00p,97,Toronto Raptors,,91,Detroit Pistons,N
369,"16,284",Box Score,"Wed, Dec 19, 2012",,7:30p,92,Atlanta Hawks,,100,Oklahoma City Thunder,N
370,"18,624",Box Score,"Wed, Dec 19, 2012",,7:30p,103,Boston Celtics,,91,Cleveland Cavaliers,N
371,"15,266",Box Score,"Wed, Dec 19, 2012",,8:00p,125,Houston Rockets,,103,Philadelphia 76ers,N
372,"13,308",Box Score,"Wed, Dec 19, 2012",,9:00p,121,Phoenix Suns,,104,Charlotte Bobcats,N
373,"16,007",Box Score,"Wed, Dec 19, 2012",,9:30p,90,Memphis Grizzlies,,80,Milwaukee Bucks,N
374,"12,885",Box Score,"Wed, Dec 19, 2012",,10:00p,131,Sacramento Kings,,127,Golden State Warriors,N
375,"19,188",Box Score,"Wed, Dec 19, 2012",,10:30p,93,Los Angeles Clippers,,77,New Orleans Hornets,N
376,"17,114",Box Score,"Thu, Dec 20, 2012",,7:00p,99,Minnesota Timberwolves,,93,Oklahoma City Thunder,N
377,"20,160",Box Score,"Thu, Dec 20, 2012",,9:30p,95,Dallas Mavericks,,110,Miami Heat,N
378,"19,982",Box Score,"Thu, Dec 20, 2012",,10:00p,101,Portland Trail Blazers,,93,Denver Nuggets,N
379,"18,061",Box Score,"Fri, Dec 21, 2012",,7:00p,99,Philadelphia 76ers,,80,Atlanta Hawks,N
380,"18,391",Box Score,"Fri, Dec 21, 2012",,7:00p,93,Toronto Raptors,,90,Orlando Magic,N
381,"18,624",Box Score,"Fri, Dec 21, 2012",,7:30p,94,Boston Celtics,OT,99,Milwaukee Bucks,N
382,"14,105",Box Score,"Fri, Dec 21, 2012",,7:30p,89,Cleveland Cavaliers,,99,Indiana Pacers,N
383,"13,489",Box Score,"Fri, Dec 21, 2012",,7:30p,100,Detroit Pistons,,68,Washington Wizards,N
384,"19,033",Box Score,"Fri, Dec 21, 2012",,7:30p,106,New York Knicks,,110,Chicago Bulls,N
385,"17,677",Box Score,"Fri, Dec 21, 2012",,8:00p,92,Memphis Grizzlies,,82,Dallas Mavericks,N
386,"17,943",Box Score,"Fri, Dec 21, 2012",,8:30p,99,San Antonio Spurs,,94,New Orleans Hornets,N
387,"19,596",Box Score,"Fri, Dec 21, 2012",,10:30p,115,Golden State Warriors,,100,Charlotte Bobcats,N
388,"19,060",Box Score,"Fri, Dec 21, 2012",,10:30p,97,Los Angeles Clippers,,85,Sacramento Kings,N
389,"17,782",Box Score,"Sat, Dec 22, 2012",,7:00p,92,Atlanta Hawks,,75,Chicago Bulls,N
390,"13,104",Box Score,"Sat, Dec 22, 2012",,7:00p,87,Washington Wizards,,96,Detroit Pistons,N
391,"20,087",Box Score,"Sat, Dec 22, 2012",,7:30p,105,Miami Heat,,89,Utah Jazz,N
392,"18,029",Box Score,"Sat, Dec 22, 2012",,8:00p,121,Houston Rockets,,96,Memphis Grizzlies,N
393,"15,042",Box Score,"Sat, Dec 22, 2012",,8:00p,75,New Orleans Hornets,,81,Indiana Pacers,N
394,"14,176",Box Score,"Sat, Dec 22, 2012",,8:30p,82,Milwaukee Bucks,,94,Cleveland Cavaliers,N
395,"17,555",Box Score,"Sat, Dec 22, 2012",,9:00p,110,Denver Nuggets,,88,Charlotte Bobcats,N
396,"19,746",Box Score,"Sat, Dec 22, 2012",,10:00p,96,Portland Trail Blazers,,93,Phoenix Suns,N
397,"19,596",Box Score,"Sat, Dec 22, 2012",,10:30p,115,Golden State Warriors,OT,118,Los Angeles Lakers,N
398,"17,732",Box Score,"Sun, Dec 23, 2012",,3:00p,95,Brooklyn Nets,,92,Philadelphia 76ers,N
399,"19,033",Box Score,"Sun, Dec 23, 2012",,5:00p,94,New York Knicks,,91,Minnesota Timberwolves,N
400,"17,721",Box Score,"Sun, Dec 23, 2012",,6:00p,93,Orlando Magic,,97,Utah Jazz,N
401,"18,581",Box Score,"Sun, Dec 23, 2012",,7:00p,129,San Antonio Spurs,,91,Dallas Mavericks,N
402,"14,741",Box Score,"Sun, Dec 23, 2012",,8:00p,77,Phoenix Suns,,103,Los Angeles Clippers,N
403,"13,244",Box Score,"Sun, Dec 23, 2012",,9:00p,108,Sacramento Kings,,96,Portland Trail Blazers,N
404,"17,732",Box Score,"Tue, Dec 25, 2012",,12:00p,76,Brooklyn Nets,,93,Boston Celtics,N
405,"18,997",Box Score,"Tue, Dec 25, 2012",,3:00p,100,Los Angeles Lakers,,94,New York Knicks,N
406,"20,300",Box Score,"Tue, Dec 25, 2012",,5:30p,103,Miami Heat,,97,Oklahoma City Thunder,N
407,"22,310",Box Score,"Tue, Dec 25, 2012",,8:00p,97,Chicago Bulls,,120,Houston Rockets,N
408,"19,346",Box Score,"Tue, Dec 25, 2012",,10:30p,112,Los Angeles Clippers,,100,Denver Nuggets,N
409,"19,602",Box Score,"Wed, Dec 26, 2012",,7:00p,92,Charlotte Bobcats,,105,Miami Heat,N
410,"18,846",Box Score,"Wed, Dec 26, 2012",,7:00p,94,Orlando Magic,,97,New Orleans Hornets,N
411,"13,846",Box Score,"Wed, Dec 26, 2012",,7:00p,84,Washington Wizards,,87,Cleveland Cavaliers,N
412,"15,182",Box Score,"Wed, Dec 26, 2012",,7:30p,126,Atlanta Hawks,2OT,119,Detroit Pistons,N
413,"16,055",Box Score,"Wed, Dec 26, 2012",,8:00p,89,Memphis Grizzlies,,99,Philadelphia 76ers,N
414,"13,102",Box Score,"Wed, Dec 26, 2012",,8:00p,108,Milwaukee Bucks,,93,Brooklyn Nets,N
415,"20,340",Box Score,"Wed, Dec 26, 2012",,8:00p,84,Minnesota Timberwolves,,87,Houston Rockets,N
416,"18,581",Box Score,"Wed, Dec 26, 2012",,8:30p,100,San Antonio Spurs,,80,Toronto Raptors,N
417,"19,155",Box Score,"Wed, Dec 26, 2012",,9:00p,126,Denver Nuggets,,114,Los Angeles Lakers,N
418,"15,153",Box Score,"Wed, Dec 26, 2012",,9:00p,97,Phoenix Suns,,99,New York Knicks,N
419,"19,404",Box Score,"Wed, Dec 26, 2012",,9:00p,83,Utah Jazz,,94,Golden State Warriors,N
420,"20,545",Box Score,"Wed, Dec 26, 2012",,10:00p,109,Portland Trail Blazers,,91,Sacramento Kings,N
421,"18,203",Box Score,"Thu, Dec 27, 2012",,8:00p,111,Oklahoma City Thunder,OT,105,Dallas Mavericks,N
422,"19,552",Box Score,"Thu, Dec 27, 2012",,10:30p,106,Los Angeles Clippers,,77,Boston Celtics,N
423,"15,288",Box Score,"Fri, Dec 28, 2012",,7:00p,97,Indiana Pacers,,91,Phoenix Suns,N
424,"15,789",Box Score,"Fri, Dec 28, 2012",,7:00p,105,Washington Wizards,,97,Orlando Magic,N
425,"17,732",Box Score,"Fri, Dec 28, 2012",,7:30p,97,Brooklyn Nets,,81,Charlotte Bobcats,N
426,"19,443",Box Score,"Fri, Dec 28, 2012",,7:30p,94,Cleveland Cavaliers,,102,Atlanta Hawks,N
427,"22,076",Box Score,"Fri, Dec 28, 2012",,7:30p,109,Detroit Pistons,,99,Miami Heat,N
428,"13,968",Box Score,"Fri, Dec 28, 2012",,8:00p,97,New Orleans Hornets,OT,104,Toronto Raptors,N
429,"20,439",Box Score,"Fri, Dec 28, 2012",,8:30p,85,Dallas Mavericks,,106,Denver Nuggets,N
430,"18,581",Box Score,"Fri, Dec 28, 2012",,8:30p,122,San Antonio Spurs,,116,Houston Rockets,N
431,"19,911",Box Score,"Fri, Dec 28, 2012",,9:00p,114,Utah Jazz,,116,Los Angeles Clippers,N
432,"16,407",Box Score,"Fri, Dec 28, 2012",,10:00p,106,Sacramento Kings,,105,New York Knicks,N
433,"19,596",Box Score,"Fri, Dec 28, 2012",,10:30p,96,Golden State Warriors,,89,Philadelphia 76ers,N
434,"18,997",Box Score,"Fri, Dec 28, 2012",,10:30p,104,Los Angeles Lakers,,87,Portland Trail Blazers,N
435,"16,558",Box Score,"Sat, Dec 29, 2012",,7:00p,109,Atlanta Hawks,,100,Indiana Pacers,N
436,"18,110",Box Score,"Sat, Dec 29, 2012",,7:00p,95,Charlotte Bobcats,,98,New Orleans Hornets,N
437,"18,846",Box Score,"Sat, Dec 29, 2012",,7:00p,88,Orlando Magic,,123,Toronto Raptors,N
438,"17,732",Box Score,"Sat, Dec 29, 2012",,7:30p,103,Brooklyn Nets,,100,Cleveland Cavaliers,N
439,"22,447",Box Score,"Sat, Dec 29, 2012",,8:00p,87,Chicago Bulls,,77,Washington Wizards,N
440,"18,460",Box Score,"Sat, Dec 29, 2012",,8:00p,94,Houston Rockets,,124,Oklahoma City Thunder,N
441,"17,707",Box Score,"Sat, Dec 29, 2012",,8:00p,81,Memphis Grizzlies,,72,Denver Nuggets,N
442,"19,356",Box Score,"Sat, Dec 29, 2012",,8:00p,111,Minnesota Timberwolves,,107,Phoenix Suns,N
443,"18,717",Box Score,"Sat, Dec 29, 2012",,8:30p,104,Milwaukee Bucks,,85,Miami Heat,N
444,"20,569",Box Score,"Sat, Dec 29, 2012",,10:00p,89,Portland Trail Blazers,,85,Philadelphia 76ers,N
445,"19,596",Box Score,"Sat, Dec 29, 2012",,10:30p,101,Golden State Warriors,,83,Boston Celtics,N
446,"19,928",Box Score,"Sun, Dec 30, 2012",,7:30p,86,Dallas Mavericks,,111,San Antonio Spurs,N
447,"14,219",Box Score,"Sun, Dec 30, 2012",,7:30p,96,Detroit Pistons,,94,Milwaukee Bucks,N
448,"15,305",Box Score,"Sun, Dec 30, 2012",,9:00p,118,Sacramento Kings,,96,Boston Celtics,N
449,"19,111",Box Score,"Sun, Dec 30, 2012",,9:30p,107,Los Angeles Clippers,,96,Utah Jazz,N
450,"21,986",Box Score,"Mon, Dec 31, 2012",,3:00p,81,Chicago Bulls,,91,Charlotte Bobcats,N
451,"14,979",Box Score,"Mon, Dec 31, 2012",,3:00p,88,Indiana Pacers,,83,Memphis Grizzlies,N
452,"19,311",Box Score,"Mon, Dec 31, 2012",,5:00p,110,Orlando Magic,OT,112,Miami Heat,N
453,"18,160",Box Score,"Mon, Dec 31, 2012",,7:00p,123,Houston Rockets,,104,Atlanta Hawks,N
454,"18,581",Box Score,"Mon, Dec 31, 2012",,7:00p,104,San Antonio Spurs,,73,Brooklyn Nets,N
455,"18,203",Box Score,"Mon, Dec 31, 2012",,8:00p,114,Oklahoma City Thunder,,96,Phoenix Suns,N
456,"14,456",Box Score,"Tue, Jan 1, 2013",,6:00p,94,Washington Wizards,,103,Dallas Mavericks,N
457,"12,175",Box Score,"Tue, Jan 1, 2013",,7:30p,103,Detroit Pistons,,97,Sacramento Kings,N
458,"19,033",Box Score,"Tue, Jan 1, 2013",,7:30p,100,New York Knicks,,105,Portland Trail Blazers,N
459,"12,712",Box Score,"Tue, Jan 1, 2013",,8:00p,86,New Orleans Hornets,,95,Atlanta Hawks,N
460,"19,155",Box Score,"Tue, Jan 1, 2013",,9:00p,92,Denver Nuggets,,78,Los Angeles Clippers,N
461,"18,997",Box Score,"Tue, Jan 1, 2013",,10:30p,99,Los Angeles Lakers,,103,Philadelphia 76ers,N
462,"12,331",Box Score,"Wed, Jan 2, 2013",,7:00p,94,Cleveland Cavaliers,,97,Sacramento Kings,N
463,"11,182",Box Score,"Wed, Jan 2, 2013",,7:00p,89,Indiana Pacers,,81,Washington Wizards,N
464,"18,846",Box Score,"Wed, Jan 2, 2013",,7:00p,94,Orlando Magic,,96,Chicago Bulls,N
465,"18,117",Box Score,"Wed, Jan 2, 2013",,7:00p,102,Toronto Raptors,,79,Portland Trail Blazers,N
466,"18,624",Box Score,"Wed, Jan 2, 2013",,7:30p,83,Boston Celtics,,93,Memphis Grizzlies,N
