,attendance,box_score_text,game_date,game_remarks,game_start_time,home_pts,home_team_name,overtimes,visitor_pts,visitor_team_name,playoffs
233,"18,997",Box Score,"Fri, Nov 28, 2014",,10:30p,119,Los Angeles Lakers,,120,Minnesota Timberwolves,N
234,"16,145",Box Score,"Sat, Nov 29, 2014",,7:00p,103,Philadelphia 76ers,,110,Dallas Mavericks,N
235,"17,581",Box Score,"Sat, Nov 29, 2014",,7:00p,83,Washington Wizards,,80,New Orleans Pelicans,N
236,"14,185",Box Score,"Sat, Nov 29, 2014",,7:30p,105,Atlanta Hawks,,75,Charlotte Hornets,N
237,"20,562",Box Score,"Sat, Nov 29, 2014",,7:30p,109,Cleveland Cavaliers,,97,Indiana Pacers,N
238,"16,119",Box Score,"Sat, Nov 29, 2014",,9:00p,103,Milwaukee Bucks,,117,Houston Rockets,N
239,"18,479",Box Score,"Sat, Nov 29, 2014",,9:00p,96,Utah Jazz,,112,Los Angeles Clippers,N
240,"17,121",Box Score,"Sun, Nov 30, 2014",,1:00p,89,Boston Celtics,,111,San Antonio Spurs,N
241,"17,732",Box Score,"Sun, Nov 30, 2014",,3:00p,84,Brooklyn Nets,,102,Chicago Bulls,N
242,"12,737",Box Score,"Sun, Nov 30, 2014",,3:30p,93,Detroit Pistons,,104,Golden State Warriors,N
243,"16,240",Box Score,"Sun, Nov 30, 2014",,6:00p,85,Sacramento Kings,,97,Memphis Grizzlies,N
244,"19,812",Box Score,"Sun, Nov 30, 2014",,7:30p,79,New York Knicks,,86,Miami Heat,N
245,"15,558",Box Score,"Sun, Nov 30, 2014",,8:00p,90,Phoenix Suns,,93,Orlando Magic,N
246,"18,843",Box Score,"Sun, Nov 30, 2014",,9:00p,107,Portland Trail Blazers,,93,Minnesota Timberwolves,N
247,"18,997",Box Score,"Sun, Nov 30, 2014",,9:30p,129,Los Angeles Lakers,OT,122,Toronto Raptors,N
248,"12,843",Box Score,"Mon, Dec 1, 2014",,7:00p,103,Philadelphia 76ers,,109,San Antonio Spurs,N
249,"15,150",Box Score,"Mon, Dec 1, 2014",,7:00p,107,Washington Wizards,,86,Miami Heat,N
250,"16,768",Box Score,"Mon, Dec 1, 2014",,9:00p,101,Utah Jazz,,103,Denver Nuggets,N
251,"19,060",Box Score,"Mon, Dec 1, 2014",,10:30p,127,Los Angeles Clippers,,101,Minnesota Timberwolves,N
252,"20,562",Box Score,"Tue, Dec 2, 2014",,7:00p,111,Cleveland Cavaliers,,108,Milwaukee Bucks,N
253,"12,705",Box Score,"Tue, Dec 2, 2014",,7:30p,109,Atlanta Hawks,,105,Boston Celtics,N
254,"14,083",Box Score,"Tue, Dec 2, 2014",,7:30p,96,Detroit Pistons,,106,Los Angeles Lakers,N
255,"19,812",Box Score,"Tue, Dec 2, 2014",,7:30p,93,New York Knicks,,98,Brooklyn Nets,N
256,"22,042",Box Score,"Tue, Dec 2, 2014",,8:00p,129,Chicago Bulls,2OT,132,Dallas Mavericks,N
257,"13,903",Box Score,"Tue, Dec 2, 2014",,8:00p,112,New Orleans Pelicans,,104,Oklahoma City Thunder,N
258,"12,822",Box Score,"Tue, Dec 2, 2014",,9:00p,103,Denver Nuggets,,105,Portland Trail Blazers,N
259,"15,059",Box Score,"Tue, Dec 2, 2014",,9:00p,116,Phoenix Suns,,99,Indiana Pacers,N
260,"15,522",Box Score,"Tue, Dec 2, 2014",,10:00p,109,Sacramento Kings,,117,Toronto Raptors,N
261,"19,596",Box Score,"Tue, Dec 2, 2014",,10:30p,98,Golden State Warriors,,97,Orlando Magic,N
262,"16,887",Box Score,"Wed, Dec 3, 2014",,7:00p,95,Charlotte Hornets,,102,Chicago Bulls,N
263,"18,490",Box Score,"Wed, Dec 3, 2014",,7:00p,111,Washington Wizards,,95,Los Angeles Lakers,N
264,"15,870",Box Score,"Wed, Dec 3, 2014",,7:30p,109,Boston Celtics,OT,102,Detroit Pistons,N
265,"15,989",Box Score,"Wed, Dec 3, 2014",,7:30p,95,Brooklyn Nets,OT,93,San Antonio Spurs,N
266,"19,600",Box Score,"Wed, Dec 3, 2014",,7:30p,102,Miami Heat,,112,Atlanta Hawks,N
267,"18,151",Box Score,"Wed, Dec 3, 2014",,8:00p,105,Houston Rockets,,96,Memphis Grizzlies,N
268,"13,568",Box Score,"Wed, Dec 3, 2014",,8:00p,105,Milwaukee Bucks,,107,Dallas Mavericks,N
269,"10,463",Box Score,"Wed, Dec 3, 2014",,8:00p,77,Minnesota Timberwolves,,85,Philadelphia 76ers,N
270,"16,677",Box Score,"Wed, Dec 3, 2014",,9:00p,104,Utah Jazz,,123,Toronto Raptors,N
271,"19,060",Box Score,"Wed, Dec 3, 2014",,10:30p,114,Los Angeles Clippers,,86,Orlando Magic,N
272,"19,812",Box Score,"Thu, Dec 4, 2014",,8:00p,87,New York Knicks,,90,Cleveland Cavaliers,N
273,"19,191",Box Score,"Thu, Dec 4, 2014",,10:00p,88,Portland Trail Blazers,,82,Indiana Pacers,N
274,"19,596",Box Score,"Thu, Dec 4, 2014",,10:30p,112,Golden State Warriors,,85,New Orleans Pelicans,N
275,"19,102",Box Score,"Fri, Dec 5, 2014",,7:00p,103,Charlotte Hornets,,102,New York Knicks,N
276,"15,092",Box Score,"Fri, Dec 5, 2014",,7:00p,91,Philadelphia 76ers,,103,Oklahoma City Thunder,N
277,"19,451",Box Score,"Fri, Dec 5, 2014",,7:00p,119,Washington Wizards,,89,Denver Nuggets,N
278,"18,624",Box Score,"Fri, Dec 5, 2014",,7:30p,113,Boston Celtics,,96,Los Angeles Lakers,N
279,"16,146",Box Score,"Fri, Dec 5, 2014",,7:30p,75,Brooklyn Nets,,98,Atlanta Hawks,N
280,"20,077",Box Score,"Fri, Dec 5, 2014",,7:30p,91,Toronto Raptors,,105,Cleveland Cavaliers,N
281,"18,119",Box Score,"Fri, Dec 5, 2014",,8:00p,101,Memphis Grizzlies,,107,San Antonio Spurs,N
282,"12,101",Box Score,"Fri, Dec 5, 2014",,8:00p,112,Minnesota Timberwolves,OT,114,Houston Rockets,N
283,"20,010",Box Score,"Fri, Dec 5, 2014",,8:30p,106,Dallas Mavericks,,118,Phoenix Suns,N
284,"16,325",Box Score,"Fri, Dec 5, 2014",,8:30p,109,Milwaukee Bucks,,85,Miami Heat,N
285,"18,997",Box Score,"Fri, Dec 5, 2014",,9:00p,93,Utah Jazz,,98,Orlando Magic,N
286,"15,512",Box Score,"Fri, Dec 5, 2014",,10:00p,102,Sacramento Kings,OT,101,Indiana Pacers,N
287,"16,514",Box Score,"Sat, Dec 6, 2014",,7:30p,101,Detroit Pistons,OT,108,Philadelphia 76ers,N
288,"22,353",Box Score,"Sat, Dec 6, 2014",,8:00p,102,Chicago Bulls,,112,Golden State Warriors,N
289,"18,060",Box Score,"Sat, Dec 6, 2014",,8:00p,100,Houston Rockets,,95,Phoenix Suns,N
290,"18,581",Box Score,"Sat, Dec 6, 2014",,8:30p,123,San Antonio Spurs,,101,Minnesota Timberwolves,N
291,"16,021",Box Score,"Sat, Dec 6, 2014",,10:00p,96,Sacramento Kings,,105,Orlando Magic,N
292,"19,060",Box Score,"Sat, Dec 6, 2014",,10:30p,120,Los Angeles Clippers,,100,New Orleans Pelicans,N
293,"16,716",Box Score,"Sun, Dec 7, 2014",,1:00p,101,Boston Celtics,,93,Washington Wizards,N
294,"12,143",Box Score,"Sun, Dec 7, 2014",,3:30p,96,Atlanta Hawks,,84,Denver Nuggets,N
295,"13,090",Box Score,"Sun, Dec 7, 2014",,6:00p,94,Detroit Pistons,,96,Oklahoma City Thunder,N
296,"16,572",Box Score,"Sun, Dec 7, 2014",,6:00p,103,Memphis Grizzlies,,87,Miami Heat,N
297,"19,413",Box Score,"Sun, Dec 7, 2014",,7:30p,125,Dallas Mavericks,,102,Milwaukee Bucks,N
298,"19,812",Box Score,"Sun, Dec 7, 2014",,7:30p,99,New York Knicks,,103,Portland Trail Blazers,N
299,"18,997",Box Score,"Sun, Dec 7, 2014",,9:30p,87,Los Angeles Lakers,,104,New Orleans Pelicans,N
300,"14,519",Box Score,"Mon, Dec 8, 2014",,7:00p,92,Indiana Pacers,,108,Atlanta Hawks,N
301,"14,828",Box Score,"Mon, Dec 8, 2014",,7:00p,133,Washington Wizards,2OT,132,Boston Celtics,N
302,"17,732",Box Score,"Mon, Dec 8, 2014",,7:30p,88,Brooklyn Nets,,110,Cleveland Cavaliers,N
303,"19,800",Box Score,"Mon, Dec 8, 2014",,7:30p,112,Toronto Raptors,OT,107,Denver Nuggets,N
304,"10,296",Box Score,"Mon, Dec 8, 2014",,8:00p,86,Minnesota Timberwolves,,102,Golden State Warriors,N
305,"16,511",Box Score,"Mon, Dec 8, 2014",,10:00p,101,Sacramento Kings,,92,Utah Jazz,N
306,"19,060",Box Score,"Mon, Dec 8, 2014",,10:30p,121,Los Angeles Clippers,OT,120,Phoenix Suns,N
307,"20,562",Box Score,"Tue, Dec 9, 2014",,7:00p,105,Cleveland Cavaliers,,101,Toronto Raptors,N
308,"12,813",Box Score,"Tue, Dec 9, 2014",,7:30p,86,Detroit Pistons,,98,Portland Trail Blazers,N
309,"16,512",Box Score,"Tue, Dec 9, 2014",,8:00p,114,Memphis Grizzlies,,105,Dallas Mavericks,N
310,"13,789",Box Score,"Tue, Dec 9, 2014",,8:00p,104,New Orleans Pelicans,,93,New York Knicks,N
311,"18,203",Box Score,"Tue, Dec 9, 2014",,8:00p,114,Oklahoma City Thunder,,101,Milwaukee Bucks,N
312,"14,963",Box Score,"Tue, Dec 9, 2014",,9:00p,97,Phoenix Suns,,103,Miami Heat,N
313,"18,382",Box Score,"Tue, Dec 9, 2014",,9:00p,100,Utah Jazz,,96,San Antonio Spurs,N
314,"18,267",Box Score,"Tue, Dec 9, 2014",,10:30p,98,Los Angeles Lakers,,95,Sacramento Kings,N
315,"15,276",Box Score,"Wed, Dec 10, 2014",,7:00p,96,Charlotte Hornets,,87,Boston Celtics,N
316,"16,392",Box Score,"Wed, Dec 10, 2014",,7:00p,96,Indiana Pacers,,103,Los Angeles Clippers,N
317,"16,081",Box Score,"Wed, Dec 10, 2014",,7:00p,89,Orlando Magic,,91,Washington Wizards,N
318,"11,733",Box Score,"Wed, Dec 10, 2014",,7:30p,95,Atlanta Hawks,,79,Philadelphia 76ers,N
319,"11,733",Box Score,"Wed, Dec 10, 2014",,8:00p,105,Chicago Bulls,,80,Brooklyn Nets,N
320,"19,988",Box Score,"Wed, Dec 10, 2014",,8:00p,112,Dallas Mavericks,,107,New Orleans Pelicans,N
321,"10,337",Box Score,"Wed, Dec 10, 2014",,8:00p,90,Minnesota Timberwolves,,82,Portland Trail Blazers,N
322,"18,581",Box Score,"Wed, Dec 10, 2014",,8:30p,109,San Antonio Spurs,,95,New York Knicks,N
323,"13,433",Box Score,"Wed, Dec 10, 2014",,10:30p,102,Denver Nuggets,,82,Miami Heat,N
324,"19,596",Box Score,"Wed, Dec 10, 2014",,10:30p,105,Golden State Warriors,,93,Houston Rockets,N
325,"18,203",Box Score,"Thu, Dec 11, 2014",,8:00p,103,Oklahoma City Thunder,,94,Cleveland Cavaliers,N
326,"16,676",Box Score,"Thu, Dec 11, 2014",,10:30p,109,Sacramento Kings,OT,113,Houston Rockets,N
327,"21,725",Box Score,"Fri, Dec 12, 2014",,7:00p,115,Chicago Bulls,,106,Portland Trail Blazers,N
328,"17,437",Box Score,"Fri, Dec 12, 2014",,7:00p,104,Washington Wizards,,96,Los Angeles Clippers,N
329,"13,247",Box Score,"Fri, Dec 12, 2014",,7:30p,87,Atlanta Hawks,,81,Orlando Magic,N
330,"17,989",Box Score,"Fri, Dec 12, 2014",,7:30p,95,Boston Celtics,,101,New York Knicks,N
331,"16,326",Box Score,"Fri, Dec 12, 2014",,7:30p,88,Brooklyn Nets,,70,Philadelphia 76ers,N
332,"19,800",Box Score,"Fri, Dec 12, 2014",,7:30p,106,Toronto Raptors,,94,Indiana Pacers,N
333,"15,897",Box Score,"Fri, Dec 12, 2014",,8:00p,113,Memphis Grizzlies,2OT,107,Charlotte Hornets,N
334,"13,557",Box Score,"Fri, Dec 12, 2014",,8:00p,92,Minnesota Timberwolves,,111,Oklahoma City Thunder,N
335,"18,069",Box Score,"Fri, Dec 12, 2014",,8:00p,119,New Orleans Pelicans,,114,Cleveland Cavaliers,N
336,"17,007",Box Score,"Fri, Dec 12, 2014",,9:00p,103,Phoenix Suns,,105,Detroit Pistons,N
337,"19,911",Box Score,"Fri, Dec 12, 2014",,9:00p,95,Utah Jazz,,100,Miami Heat,N
338,"18,581",Box Score,"Fri, Dec 12, 2014",,9:30p,110,San Antonio Spurs,OT,112,Los Angeles Lakers,N
339,"20,317",Box Score,"Sat, Dec 13, 2014",,2:00p,98,Dallas Mavericks,,105,Golden State Warriors,N
340,"17,113",Box Score,"Sat, Dec 13, 2014",,7:00p,87,Charlotte Hornets,,114,Brooklyn Nets,N
341,"17,206",Box Score,"Sat, Dec 13, 2014",,7:00p,85,Indiana Pacers,,95,Portland Trail Blazers,N
342,"15,939",Box Score,"Sat, Dec 13, 2014",,7:00p,100,Orlando Magic,,99,Atlanta Hawks,N
343,"16,227",Box Score,"Sat, Dec 13, 2014",,7:30p,111,Milwaukee Bucks,,106,Los Angeles Clippers,N
344,"13,698",Box Score,"Sat, Dec 13, 2014",,7:30p,115,Philadelphia 76ers,OT,120,Memphis Grizzlies,N
345,"18,136",Box Score,"Sat, Dec 13, 2014",,8:00p,108,Houston Rockets,,96,Denver Nuggets,N
346,"16,242",Box Score,"Sat, Dec 13, 2014",,10:00p,90,Sacramento Kings,,95,Detroit Pistons,N
347,"19,600",Box Score,"Sun, Dec 14, 2014",,6:00p,75,Miami Heat,,93,Chicago Bulls,N
348,"15,037",Box Score,"Sun, Dec 14, 2014",,6:00p,122,New Orleans Pelicans,OT,128,Golden State Warriors,N
349,"15,220",Box Score,"Sun, Dec 14, 2014",,6:00p,93,Washington Wizards,,84,Utah Jazz,N
350,"15,008",Box Score,"Sun, Dec 14, 2014",,7:00p,94,Minnesota Timberwolves,,100,Los Angeles Lakers,N
351,"18,203",Box Score,"Sun, Dec 14, 2014",,7:00p,112,Oklahoma City Thunder,,88,Phoenix Suns,N
352,"19,812",Box Score,"Sun, Dec 14, 2014",,7:30p,90,New York Knicks,OT,95,Toronto Raptors,N
353,"16,544",Box Score,"Sun, Dec 14, 2014",,8:00p,91,Denver Nuggets,,99,San Antonio Spurs,N
354,"20,562",Box Score,"Mon, Dec 15, 2014",,7:00p,97,Cleveland Cavaliers,,88,Charlotte Hornets,N
355,"15,261",Box Score,"Mon, Dec 15, 2014",,7:00p,110,Indiana Pacers,,91,Los Angeles Lakers,N
356,"12,903",Box Score,"Mon, Dec 15, 2014",,7:00p,87,Philadelphia 76ers,,105,Boston Celtics,N
357,"16,805",Box Score,"Mon, Dec 15, 2014",,7:30p,93,Atlanta Hawks,,86,Chicago Bulls,N
358,"19,800",Box Score,"Mon, Dec 15, 2014",,7:30p,95,Toronto Raptors,,82,Orlando Magic,N
359,"17,327",Box Score,"Mon, Dec 15, 2014",,9:00p,94,Phoenix Suns,,96,Milwaukee Bucks,N
360,"19,441",Box Score,"Mon, Dec 15, 2014",,10:00p,108,Portland Trail Blazers,,95,San Antonio Spurs,N
361,"19,060",Box Score,"Mon, Dec 15, 2014",,10:30p,113,Los Angeles Clippers,,91,Detroit Pistons,N
362,"15,823",Box Score,"Tue, Dec 16, 2014",,7:00p,109,Washington Wizards,,95,Minnesota Timberwolves,N
363,"16,827",Box Score,"Tue, Dec 16, 2014",,7:30p,91,Brooklyn Nets,,95,Miami Heat,N
364,"18,119",Box Score,"Tue, Dec 16, 2014",,8:00p,105,Memphis Grizzlies,,98,Golden State Warriors,N
365,"13,179",Box Score,"Tue, Dec 16, 2014",,8:00p,119,New Orleans Pelicans,,111,Utah Jazz,N
366,"19,812",Box Score,"Tue, Dec 16, 2014",,8:00p,87,New York Knicks,,107,Dallas Mavericks,N
367,"17,317",Box Score,"Tue, Dec 16, 2014",,10:30p,92,Sacramento Kings,,104,Oklahoma City Thunder,N
368,"15,459",Box Score,"Wed, Dec 17, 2014",,7:00p,106,Charlotte Hornets,,111,Phoenix Suns,N
369,"20,562",Box Score,"Wed, Dec 17, 2014",,7:00p,98,Cleveland Cavaliers,,127,Atlanta Hawks,N
370,"16,764",Box Score,"Wed, Dec 17, 2014",,7:30p,109,Boston Celtics,,92,Orlando Magic,N
371,"12,287",Box Score,"Wed, Dec 17, 2014",,7:30p,106,Detroit Pistons,,117,Dallas Mavericks,N
372,"19,633",Box Score,"Wed, Dec 17, 2014",,7:30p,87,Miami Heat,,105,Utah Jazz,N
373,"19,800",Box Score,"Wed, Dec 17, 2014",,8:00p,105,Toronto Raptors,,89,Brooklyn Nets,N
374,"18,581",Box Score,"Wed, Dec 17, 2014",,8:30p,116,San Antonio Spurs,3OT,117,Memphis Grizzlies,N
375,"19,495",Box Score,"Wed, Dec 17, 2014",,10:00p,104,Portland Trail Blazers,,97,Milwaukee Bucks,N
376,"12,107",Box Score,"Wed, Dec 17, 2014",,10:30p,111,Denver Nuggets,OT,115,Houston Rockets,N
377,"19,060",Box Score,"Wed, Dec 17, 2014",,10:30p,102,Los Angeles Clippers,,100,Indiana Pacers,N
378,"21,875",Box Score,"Thu, Dec 18, 2014",,8:00p,103,Chicago Bulls,,97,New York Knicks,N
379,"18,137",Box Score,"Thu, Dec 18, 2014",,8:30p,90,Houston Rockets,,99,New Orleans Pelicans,N
380,"15,645",Box Score,"Thu, Dec 18, 2014",,10:00p,107,Sacramento Kings,,108,Milwaukee Bucks,N
381,"19,596",Box Score,"Thu, Dec 18, 2014",,10:30p,114,Golden State Warriors,,109,Oklahoma City Thunder,N
382,"16,032",Box Score,"Fri, Dec 19, 2014",,7:00p,94,Orlando Magic,,101,Utah Jazz,N
383,"13,398",Box Score,"Fri, Dec 19, 2014",,7:00p,91,Philadelphia 76ers,,109,Charlotte Hornets,N
384,"17,042",Box Score,"Fri, Dec 19, 2014",,7:30p,114,Boston Celtics,,98,Minnesota Timberwolves,N
385,"20,562",Box Score,"Fri, Dec 19, 2014",,7:30p,95,Cleveland Cavaliers,,91,Brooklyn Nets,N
386,"16,274",Box Score,"Fri, Dec 19, 2014",,7:30p,100,Detroit Pistons,,110,Toronto Raptors,N
387,"19,600",Box Score,"Fri, Dec 19, 2014",,7:30p,103,Miami Heat,,105,Washington Wizards,N
388,"18,119",Box Score,"Fri, Dec 19, 2014",,8:00p,97,Memphis Grizzlies,,103,Chicago Bulls,N
389,"18,581",Box Score,"Fri, Dec 19, 2014",,8:00p,119,San Antonio Spurs,3OT,129,Portland Trail Blazers,N
390,"15,030",Box Score,"Fri, Dec 19, 2014",,9:00p,109,Denver Nuggets,,106,Los Angeles Clippers,N
391,"18,997",Box Score,"Fri, Dec 19, 2014",,10:30p,103,Los Angeles Lakers,,104,Oklahoma City Thunder,N
392,"19,812",Box Score,"Sat, Dec 20, 2014",,1:00p,90,New York Knicks,,99,Phoenix Suns,N
393,"17,384",Box Score,"Sat, Dec 20, 2014",,7:00p,104,Charlotte Hornets,,86,Utah Jazz,N
394,"16,079",Box Score,"Sat, Dec 20, 2014",,7:00p,88,New Orleans Pelicans,,114,Portland Trail Blazers,N
395,"16,998",Box Score,"Sat, Dec 20, 2014",,8:00p,97,Houston Rockets,,104,Atlanta Hawks,N
396,"20,504",Box Score,"Sat, Dec 20, 2014",,8:30p,99,Dallas Mavericks,,93,San Antonio Spurs,N
397,"14,125",Box Score,"Sat, Dec 20, 2014",,9:00p,76,Denver Nuggets,,73,Indiana Pacers,N
398,"19,060",Box Score,"Sat, Dec 20, 2014",,10:30p,106,Los Angeles Clippers,,102,Milwaukee Bucks,N
399,"19,800",Box Score,"Sun, Dec 21, 2014",,3:30p,118,Toronto Raptors,,108,New York Knicks,N
400,"20,562",Box Score,"Sun, Dec 21, 2014",,4:30p,105,Cleveland Cavaliers,,91,Memphis Grizzlies,N
401,"17,732",Box Score,"Sun, Dec 21, 2014",,6:00p,110,Brooklyn Nets,,105,Detroit Pistons,N
402,"19,720",Box Score,"Sun, Dec 21, 2014",,6:00p,100,Miami Heat,,84,Boston Celtics,N
403,"15,682",Box Score,"Sun, Dec 21, 2014",,6:00p,88,Orlando Magic,,96,Philadelphia 76ers,N
404,"17,317",Box Score,"Sun, Dec 21, 2014",,6:00p,108,Sacramento Kings,,101,Los Angeles Lakers,N
405,"18,207",Box Score,"Sun, Dec 21, 2014",,6:00p,92,Washington Wizards,,104,Phoenix Suns,N
406,"12,687",Box Score,"Sun, Dec 21, 2014",,7:00p,96,Minnesota Timberwolves,,100,Indiana Pacers,N
407,"18,203",Box Score,"Sun, Dec 21, 2014",,7:00p,99,Oklahoma City Thunder,,101,New Orleans Pelicans,N
408,"16,913",Box Score,"Mon, Dec 22, 2014",,7:00p,110,Charlotte Hornets,,82,Denver Nuggets,N
409,"21,846",Box Score,"Mon, Dec 22, 2014",,8:00p,129,Chicago Bulls,,120,Toronto Raptors,N
410,"18,316",Box Score,"Mon, Dec 22, 2014",,8:00p,110,Houston Rockets,,95,Portland Trail Blazers,N
411,"16,991",Box Score,"Mon, Dec 22, 2014",,8:00p,91,Memphis Grizzlies,,97,Utah Jazz,N
412,"20,339",Box Score,"Mon, Dec 22, 2014",,8:30p,102,Dallas Mavericks,,105,Atlanta Hawks,N
413,"18,581",Box Score,"Mon, Dec 22, 2014",,8:30p,125,San Antonio Spurs,,118,Los Angeles Clippers,N
414,"19,596",Box Score,"Mon, Dec 22, 2014",,10:30p,128,Golden State Warriors,,108,Sacramento Kings,N
415,"20,562",Box Score,"Tue, Dec 23, 2014",,7:00p,125,Cleveland Cavaliers,,104,Minnesota Timberwolves,N
416,"17,336",Box Score,"Tue, Dec 23, 2014",,7:00p,96,Indiana Pacers,,84,New Orleans Pelicans,N
417,"17,489",Box Score,"Tue, Dec 23, 2014",,7:00p,100,Orlando Magic,,95,Boston Celtics,N
418,"20,356",Box Score,"Tue, Dec 23, 2014",,7:00p,91,Washington Wizards,,99,Chicago Bulls,N
419,"19,191",Box Score,"Tue, Dec 23, 2014",,7:30p,107,Atlanta Hawks,,104,Los Angeles Clippers,N
420,"17,080",Box Score,"Tue, Dec 23, 2014",,7:30p,102,Brooklyn Nets,,96,Denver Nuggets,N
421,"19,600",Box Score,"Tue, Dec 23, 2014",,7:30p,87,Miami Heat,,91,Philadelphia 76ers,N
422,"14,653",Box Score,"Tue, Dec 23, 2014",,8:00p,101,Milwaukee Bucks,,108,Charlotte Hornets,N
423,"18,203",Box Score,"Tue, Dec 23, 2014",,8:00p,111,Oklahoma City Thunder,OT,115,Portland Trail Blazers,N
424,"18,055",Box Score,"Tue, Dec 23, 2014",,9:00p,124,Phoenix Suns,,115,Dallas Mavericks,N
425,"18,997",Box Score,"Tue, Dec 23, 2014",,10:30p,115,Los Angeles Lakers,,105,Golden State Warriors,N
426,"19,812",Box Score,"Thu, Dec 25, 2014",,12:00p,91,New York Knicks,,102,Washington Wizards,N
427,"18,581",Box Score,"Thu, Dec 25, 2014",,2:30p,106,San Antonio Spurs,,114,Oklahoma City Thunder,N
428,"19,817",Box Score,"Thu, Dec 25, 2014",,5:00p,101,Miami Heat,,91,Cleveland Cavaliers,N
429,"22,865",Box Score,"Thu, Dec 25, 2014",,8:00p,113,Chicago Bulls,,93,Los Angeles Lakers,N
430,"19,540",Box Score,"Thu, Dec 25, 2014",,10:30p,100,Los Angeles Clippers,,86,Golden State Warriors,N
431,"18,624",Box Score,"Fri, Dec 26, 2014",,1:00p,107,Boston Celtics,,109,Brooklyn Nets,N
432,"18,846",Box Score,"Fri, Dec 26, 2014",,7:00p,89,Orlando Magic,,98,Cleveland Cavaliers,N
433,"19,016",Box Score,"Fri, Dec 26, 2014",,7:30p,77,Atlanta Hawks,,107,Milwaukee Bucks,N
434,"13,408",Box Score,"Fri, Dec 26, 2014",,7:30p,119,Detroit Pistons,,109,Indiana Pacers,N
435,"18,119",Box Score,"Fri, Dec 26, 2014",,8:00p,111,Memphis Grizzlies,OT,117,Houston Rockets,N
436,"18,376",Box Score,"Fri, Dec 26, 2014",,8:00p,97,New Orleans Pelicans,,90,San Antonio Spurs,N
437,"18,203",Box Score,"Fri, Dec 26, 2014",,8:00p,98,Oklahoma City Thunder,,75,Charlotte Hornets,N
438,"20,424",Box Score,"Fri, Dec 26, 2014",,8:30p,102,Dallas Mavericks,,98,Los Angeles Lakers,N
439,"14,516",Box Score,"Fri, Dec 26, 2014",,9:00p,106,Denver Nuggets,,102,Minnesota Timberwolves,N
440,"19,972",Box Score,"Fri, Dec 26, 2014",,10:00p,114,Portland Trail Blazers,,93,Philadelphia 76ers,N
441,"17,317",Box Score,"Fri, Dec 26, 2014",,10:00p,106,Sacramento Kings,,115,Phoenix Suns,N
442,"19,335",Box Score,"Sat, Dec 27, 2014",,3:30p,98,Los Angeles Clippers,,110,Toronto Raptors,N
443,"19,085",Box Score,"Sat, Dec 27, 2014",,7:00p,94,Charlotte Hornets,,102,Orlando Magic,N
444,"20,356",Box Score,"Sat, Dec 27, 2014",,7:00p,101,Washington Wizards,,88,Boston Celtics,N
445,"19,744",Box Score,"Sat, Dec 27, 2014",,7:30p,95,Miami Heat,,103,Memphis Grizzlies,N
446,"17,732",Box Score,"Sat, Dec 27, 2014",,8:00p,85,Brooklyn Nets,,110,Indiana Pacers,N
447,"21,935",Box Score,"Sat, Dec 27, 2014",,8:00p,107,Chicago Bulls,,100,New Orleans Pelicans,N
448,"16,788",Box Score,"Sat, Dec 27, 2014",,8:30p,85,Milwaukee Bucks,,90,Atlanta Hawks,N
449,"18,890",Box Score,"Sat, Dec 27, 2014",,9:00p,88,Utah Jazz,,71,Philadelphia 76ers,N
450,"17,317",Box Score,"Sat, Dec 27, 2014",,10:00p,135,Sacramento Kings,OT,129,New York Knicks,N
451,"19,596",Box Score,"Sat, Dec 27, 2014",,10:30p,110,Golden State Warriors,,97,Minnesota Timberwolves,N
452,"20,562",Box Score,"Sun, Dec 28, 2014",,4:30p,80,Cleveland Cavaliers,,103,Detroit Pistons,N
453,"18,581",Box Score,"Sun, Dec 28, 2014",,7:00p,110,San Antonio Spurs,,106,Houston Rockets,N
454,"20,417",Box Score,"Sun, Dec 28, 2014",,7:30p,112,Dallas Mavericks,,107,Oklahoma City Thunder,N
455,"14,216",Box Score,"Sun, Dec 28, 2014",,9:00p,102,Denver Nuggets,,116,Toronto Raptors,N
456,"19,800",Box Score,"Sun, Dec 28, 2014",,9:00p,101,Portland Trail Blazers,,79,New York Knicks,N
457,"18,997",Box Score,"Sun, Dec 28, 2014",,9:30p,107,Los Angeles Lakers,,116,Phoenix Suns,N
458,"17,430",Box Score,"Mon, Dec 29, 2014",,7:00p,94,Charlotte Hornets,OT,104,Milwaukee Bucks,N
459,"18,165",Box Score,"Mon, Dec 29, 2014",,7:00p,90,Indiana Pacers,,92,Chicago Bulls,N
460,"17,732",Box Score,"Mon, Dec 29, 2014",,7:30p,107,Brooklyn Nets,,99,Sacramento Kings,N
461,"19,887",Box Score,"Mon, Dec 29, 2014",,7:30p,101,Miami Heat,,102,Orlando Magic,N
462,"18,322",Box Score,"Mon, Dec 29, 2014",,8:00p,103,Houston Rockets,,104,Washington Wizards,N
463,"19,060",Box Score,"Mon, Dec 29, 2014",,10:30p,101,Los Angeles Clippers,,97,Utah Jazz,N
464,"17,414",Box Score,"Tue, Dec 30, 2014",,7:00p,86,Orlando Magic,,109,Detroit Pistons,N
465,"19,215",Box Score,"Tue, Dec 30, 2014",,7:30p,109,Atlanta Hawks,,101,Cleveland Cavaliers,N
466,"22,032",Box Score,"Tue, Dec 30, 2014",,8:00p,82,Chicago Bulls,,96,Brooklyn Nets,N
