,attendance,box_score_text,game_date,game_remarks,game_start_time,home_pts,home_team_name,overtimes,visitor_pts,visitor_team_name,playoffs
59,,Box Score,"Wed, Dec 30, 2020",,10:00p,128,Los Angeles Clippers,,105,Portland Trail Blazers,N
60,,Box Score,"Thu, Dec 31, 2020",,3:00p,119,Indiana Pacers,,99,Cleveland Cavaliers,N
61,,Box Score,"Thu, Dec 31, 2020",,5:00p,130,Washington Wizards,,133,Chicago Bulls,N
62,"3,247",Box Score,"Thu, Dec 31, 2020",,6:30p,92,Orlando Magic,,116,Philadelphia 76ers,N
63,"3,247",Box Score,"Thu, Dec 31, 2020",,7:00p,122,Houston Rockets,,119,Sacramento Kings,N
64,"3,449",Box Score,"Thu, Dec 31, 2020",,7:30p,100,Toronto Raptors,,83,New York Knicks,N
65,,Box Score,"Thu, Dec 31, 2020",,8:00p,80,Oklahoma City Thunder,,113,New Orleans Pelicans,N
66,"1,932",Box Score,"Thu, Dec 31, 2020",,9:00p,95,Utah Jazz,,106,Phoenix Suns,N
67,0,Box Score,"Fri, Jan 1, 2021",,7:00p,93,Charlotte Hornets,,108,Memphis Grizzlies,N
68,0,Box Score,"Fri, Jan 1, 2021",,7:00p,93,Dallas Mavericks,,83,Miami Heat,N
69,0,Box Score,"Fri, Jan 1, 2021",,7:00p,96,Detroit Pistons,,93,Boston Celtics,N
70,0,Box Score,"Fri, Jan 1, 2021",,7:30p,96,Brooklyn Nets,,114,Atlanta Hawks,N
71,0,Box Score,"Fri, Jan 1, 2021",,8:00p,126,Milwaukee Bucks,,96,Chicago Bulls,N
72,0,Box Score,"Fri, Jan 1, 2021",,8:00p,109,Minnesota Timberwolves,,130,Washington Wizards,N
73,0,Box Score,"Fri, Jan 1, 2021",,8:00p,103,San Antonio Spurs,,109,Los Angeles Lakers,N
74,0,Box Score,"Fri, Jan 1, 2021",,9:00p,103,Denver Nuggets,,106,Phoenix Suns,N
75,"1,932",Box Score,"Fri, Jan 1, 2021",,9:00p,106,Utah Jazz,,100,Los Angeles Clippers,N
76,0,Box Score,"Fri, Jan 1, 2021",,10:30p,98,Golden State Warriors,,123,Portland Trail Blazers,N
77,"3,065",Box Score,"Sat, Jan 2, 2021",,5:00p,102,Houston Rockets,,94,Sacramento Kings,N
78,0,Box Score,"Sat, Jan 2, 2021",,7:00p,102,Indiana Pacers,,106,New York Knicks,N
79,"3,339",Box Score,"Sat, Jan 2, 2021",,7:00p,99,Orlando Magic,,108,Oklahoma City Thunder,N
80,0,Box Score,"Sat, Jan 2, 2021",,7:00p,127,Philadelphia 76ers,,112,Charlotte Hornets,N
81,0,Box Score,"Sat, Jan 2, 2021",,7:30p,91,Atlanta Hawks,,96,Cleveland Cavaliers,N
82,750,Box Score,"Sat, Jan 2, 2021",,7:30p,120,New Orleans Pelicans,,116,Toronto Raptors,N
83,,Box Score,"Sun, Jan 3, 2021",,3:00p,120,Detroit Pistons,,122,Boston Celtics,N
84,,Box Score,"Sun, Jan 3, 2021",,6:00p,122,Brooklyn Nets,,123,Washington Wizards,N
85,,Box Score,"Sun, Jan 3, 2021",,6:00p,94,Memphis Grizzlies,,108,Los Angeles Lakers,N
86,,Box Score,"Sun, Jan 3, 2021",,7:00p,109,Minnesota Timberwolves,,124,Denver Nuggets,N
87,,Box Score,"Sun, Jan 3, 2021",,7:00p,109,San Antonio Spurs,,130,Utah Jazz,N
88,,Box Score,"Sun, Jan 3, 2021",,8:00p,118,Chicago Bulls,,108,Dallas Mavericks,N
89,,Box Score,"Sun, Jan 3, 2021",,8:00p,107,Phoenix Suns,,112,Los Angeles Clippers,N
90,,Box Score,"Sun, Jan 3, 2021",,8:30p,137,Golden State Warriors,,122,Portland Trail Blazers,N
91,,,"Mon, Jan 4, 2021",,7:00p,,Orlando Magic,,,Cleveland Cavaliers,N
92,,,"Mon, Jan 4, 2021",,7:00p,,Philadelphia 76ers,,,Charlotte Hornets,N
93,,,"Mon, Jan 4, 2021",,7:30p,,Atlanta Hawks,,,New York Knicks,N
94,,,"Mon, Jan 4, 2021",,7:30p,,Miami Heat,,,Oklahoma City Thunder,N
95,,,"Mon, Jan 4, 2021",,7:30p,,Toronto Raptors,,,Boston Celtics,N
96,,,"Mon, Jan 4, 2021",,8:00p,,Houston Rockets,,,Dallas Mavericks,N
97,,,"Mon, Jan 4, 2021",,8:00p,,Milwaukee Bucks,,,Detroit Pistons,N
98,,,"Mon, Jan 4, 2021",,8:00p,,New Orleans Pelicans,,,Indiana Pacers,N
99,,,"Mon, Jan 4, 2021",,10:00p,,Golden State Warriors,,,Sacramento Kings,N
100,,,"Tue, Jan 5, 2021",,7:30p,,Brooklyn Nets,,,Utah Jazz,N
101,,,"Tue, Jan 5, 2021",,8:00p,,Memphis Grizzlies,,,Los Angeles Lakers,N
102,,,"Tue, Jan 5, 2021",,9:00p,,Denver Nuggets,,,Minnesota Timberwolves,N
103,,,"Tue, Jan 5, 2021",,10:00p,,Los Angeles Clippers,,,San Antonio Spurs,N
104,,,"Tue, Jan 5, 2021",,10:30p,,Portland Trail Blazers,,,Chicago Bulls,N
105,,,"Wed, Jan 6, 2021",,7:00p,,Indiana Pacers,,,Houston Rockets,N
106,,,"Wed, Jan 6, 2021",,7:00p,,Orlando Magic,,,Cleveland Cavaliers,N
107,,,"Wed, Jan 6, 2021",,7:00p,,Philadelphia 76ers,,,Washington Wizards,N
108,,,"Wed, Jan 6, 2021",,7:30p,,Atlanta Hawks,,,Charlotte Hornets,N
109,,,"Wed, Jan 6, 2021",,7:30p,,Miami Heat,,,Boston Celtics,N
110,,,"Wed, Jan 6, 2021",,7:30p,,New York Knicks,,,Utah Jazz,N
111,,,"Wed, Jan 6, 2021",,8:00p,,Milwaukee Bucks,,,Detroit Pistons,N
112,,,"Wed, Jan 6, 2021",,8:00p,,New Orleans Pelicans,,,Oklahoma City Thunder,N
113,,,"Wed, Jan 6, 2021",,9:00p,,Phoenix Suns,,,Toronto Raptors,N
114,,,"Wed, Jan 6, 2021",,10:00p,,Golden State Warriors,,,Los Angeles Clippers,N
115,,,"Wed, Jan 6, 2021",,10:00p,,Sacramento Kings,,,Chicago Bulls,N
116,,,"Thu, Jan 7, 2021",,7:30p,,Brooklyn Nets,,,Philadelphia 76ers,N
117,,,"Thu, Jan 7, 2021",,8:00p,,Memphis Grizzlies,,,Cleveland Cavaliers,N
118,,,"Thu, Jan 7, 2021",,10:00p,,Denver Nuggets,,,Dallas Mavericks,N
119,,,"Thu, Jan 7, 2021",,10:00p,,Los Angeles Lakers,,,San Antonio Spurs,N
120,,,"Thu, Jan 7, 2021",,10:00p,,Portland Trail Blazers,,,Minnesota Timberwolves,N
121,,,"Fri, Jan 8, 2021",,7:00p,,Detroit Pistons,,,Phoenix Suns,N
122,,,"Fri, Jan 8, 2021",,7:30p,,Boston Celtics,,,Washington Wizards,N
123,,,"Fri, Jan 8, 2021",,7:30p,,New Orleans Pelicans,,,Charlotte Hornets,N
124,,,"Fri, Jan 8, 2021",,7:30p,,New York Knicks,,,Oklahoma City Thunder,N
125,,,"Fri, Jan 8, 2021",,8:00p,,Houston Rockets,,,Orlando Magic,N
126,,,"Fri, Jan 8, 2021",,8:00p,,Memphis Grizzlies,,,Brooklyn Nets,N
127,,,"Fri, Jan 8, 2021",,8:00p,,Milwaukee Bucks,,,Utah Jazz,N
128,,,"Fri, Jan 8, 2021",,10:00p,,Golden State Warriors,,,Los Angeles Clippers,N
129,,,"Fri, Jan 8, 2021",,10:00p,,Los Angeles Lakers,,,Chicago Bulls,N
130,,,"Fri, Jan 8, 2021",,10:00p,,Sacramento Kings,,,Toronto Raptors,N
131,,,"Sat, Jan 9, 2021",,3:00p,,Philadelphia 76ers,,,Denver Nuggets,N
132,,,"Sat, Jan 9, 2021",,7:00p,,Charlotte Hornets,,,Atlanta Hawks,N
133,,,"Sat, Jan 9, 2021",,7:00p,,Indiana Pacers,,,Phoenix Suns,N
134,,,"Sat, Jan 9, 2021",,7:00p,,Washington Wizards,,,Miami Heat,N
135,,,"Sat, Jan 9, 2021",,8:00p,,Milwaukee Bucks,,,Cleveland Cavaliers,N
136,,,"Sat, Jan 9, 2021",,8:00p,,Minnesota Timberwolves,,,San Antonio Spurs,N
137,,,"Sat, Jan 9, 2021",,8:30p,,Dallas Mavericks,,,Orlando Magic,N
138,,,"Sat, Jan 9, 2021",,10:00p,,Sacramento Kings,,,Portland Trail Blazers,N
139,,,"Sun, Jan 10, 2021",,3:00p,,Detroit Pistons,,,Utah Jazz,N
140,,,"Sun, Jan 10, 2021",,4:00p,,Los Angeles Clippers,,,Chicago Bulls,N
141,,,"Sun, Jan 10, 2021",,6:00p,,Brooklyn Nets,,,Oklahoma City Thunder,N
142,,,"Sun, Jan 10, 2021",,6:00p,,New York Knicks,,,Denver Nuggets,N
143,,,"Sun, Jan 10, 2021",,7:00p,,Boston Celtics,,,Miami Heat,N
144,,,"Sun, Jan 10, 2021",,7:00p,,Houston Rockets,,,Los Angeles Lakers,N
145,,,"Sun, Jan 10, 2021",,8:00p,,Minnesota Timberwolves,,,San Antonio Spurs,N
146,,,"Sun, Jan 10, 2021",,8:30p,,Golden State Warriors,,,Toronto Raptors,N
147,,,"Mon, Jan 11, 2021",,7:00p,,Charlotte Hornets,,,New York Knicks,N
148,,,"Mon, Jan 11, 2021",,7:00p,,Cleveland Cavaliers,,,Memphis Grizzlies,N
149,,,"Mon, Jan 11, 2021",,7:00p,,Orlando Magic,,,Milwaukee Bucks,N
150,,,"Mon, Jan 11, 2021",,7:00p,,Washington Wizards,,,Phoenix Suns,N
151,,,"Mon, Jan 11, 2021",,7:30p,,Atlanta Hawks,,,Philadelphia 76ers,N
152,,,"Mon, Jan 11, 2021",,8:30p,,Dallas Mavericks,,,New Orleans Pelicans,N
153,,,"Mon, Jan 11, 2021",,10:00p,,Portland Trail Blazers,,,Toronto Raptors,N
154,,,"Mon, Jan 11, 2021",,10:00p,,Sacramento Kings,,,Indiana Pacers,N
155,,,"Tue, Jan 12, 2021",,7:00p,,Philadelphia 76ers,,,Miami Heat,N
156,,,"Tue, Jan 12, 2021",,7:30p,,Brooklyn Nets,,,Denver Nuggets,N
157,,,"Tue, Jan 12, 2021",,7:30p,,Cleveland Cavaliers,,,Utah Jazz,N
158,,,"Tue, Jan 12, 2021",,8:00p,,Chicago Bulls,,,Boston Celtics,N
159,,,"Tue, Jan 12, 2021",,8:00p,,Houston Rockets,,,Los Angeles Lakers,N
160,,,"Tue, Jan 12, 2021",,8:00p,,Oklahoma City Thunder,,,San Antonio Spurs,N
161,,,"Tue, Jan 12, 2021",,10:30p,,Golden State Warriors,,,Indiana Pacers,N
162,,,"Wed, Jan 13, 2021",,7:00p,,Charlotte Hornets,,,Dallas Mavericks,N
163,,,"Wed, Jan 13, 2021",,7:00p,,Detroit Pistons,,,Milwaukee Bucks,N
164,,,"Wed, Jan 13, 2021",,7:00p,,Washington Wizards,,,Utah Jazz,N
165,,,"Wed, Jan 13, 2021",,7:30p,,Boston Celtics,,,Orlando Magic,N
166,,,"Wed, Jan 13, 2021",,7:30p,,New York Knicks,,,Brooklyn Nets,N
167,,,"Wed, Jan 13, 2021",,8:00p,,Minnesota Timberwolves,,,Memphis Grizzlies,N
168,,,"Wed, Jan 13, 2021",,8:00p,,Oklahoma City Thunder,,,Los Angeles Lakers,N
169,,,"Wed, Jan 13, 2021",,9:00p,,Phoenix Suns,,,Atlanta Hawks,N
170,,,"Wed, Jan 13, 2021",,10:00p,,Los Angeles Clippers,,,New Orleans Pelicans,N
171,,,"Wed, Jan 13, 2021",,10:00p,,Sacramento Kings,,,Portland Trail Blazers,N
172,,,"Thu, Jan 14, 2021",,7:30p,,Philadelphia 76ers,,,Miami Heat,N
173,,,"Thu, Jan 14, 2021",,7:30p,,Toronto Raptors,,,Charlotte Hornets,N
174,,,"Thu, Jan 14, 2021",,8:30p,,San Antonio Spurs,,,Houston Rockets,N
175,,,"Thu, Jan 14, 2021",,10:00p,,Denver Nuggets,,,Golden State Warriors,N
176,,,"Thu, Jan 14, 2021",,10:00p,,Portland Trail Blazers,,,Indiana Pacers,N
177,,,"Fri, Jan 15, 2021",,7:00p,,Detroit Pistons,,,Washington Wizards,N
178,,,"Fri, Jan 15, 2021",,7:30p,,Boston Celtics,,,Orlando Magic,N
179,,,"Fri, Jan 15, 2021",,7:30p,,Cleveland Cavaliers,,,New York Knicks,N
180,,,"Fri, Jan 15, 2021",,7:30p,,Milwaukee Bucks,,,Dallas Mavericks,N
181,,,"Fri, Jan 15, 2021",,8:00p,,Minnesota Timberwolves,,,Memphis Grizzlies,N
182,,,"Fri, Jan 15, 2021",,8:00p,,Oklahoma City Thunder,,,Chicago Bulls,N
183,,,"Fri, Jan 15, 2021",,9:00p,,Phoenix Suns,,,Golden State Warriors,N
184,,,"Fri, Jan 15, 2021",,9:00p,,Utah Jazz,,,Atlanta Hawks,N
185,,,"Fri, Jan 15, 2021",,10:00p,,Los Angeles Lakers,,,New Orleans Pelicans,N
186,,,"Fri, Jan 15, 2021",,10:00p,,Sacramento Kings,,,Los Angeles Clippers,N
187,,,"Sat, Jan 16, 2021",,5:00p,,San Antonio Spurs,,,Houston Rockets,N
188,,,"Sat, Jan 16, 2021",,6:00p,,Brooklyn Nets,,,Orlando Magic,N
189,,,"Sat, Jan 16, 2021",,7:30p,,Toronto Raptors,,,Charlotte Hornets,N
190,,,"Sat, Jan 16, 2021",,8:00p,,Memphis Grizzlies,,,Philadelphia 76ers,N
191,,,"Sat, Jan 16, 2021",,8:00p,,Miami Heat,,,Detroit Pistons,N
192,,,"Sat, Jan 16, 2021",,9:00p,,Phoenix Suns,,,Indiana Pacers,N
193,,,"Sat, Jan 16, 2021",,10:00p,,Portland Trail Blazers,,,Atlanta Hawks,N
194,,,"Sun, Jan 17, 2021",,1:00p,,Boston Celtics,,,New York Knicks,N
195,,,"Sun, Jan 17, 2021",,2:00p,,Washington Wizards,,,Cleveland Cavaliers,N
196,,,"Sun, Jan 17, 2021",,3:00p,,Dallas Mavericks,,,Chicago Bulls,N
197,,,"Sun, Jan 17, 2021",,7:00p,,Oklahoma City Thunder,,,Philadelphia 76ers,N
198,,,"Sun, Jan 17, 2021",,8:00p,,Denver Nuggets,,,Utah Jazz,N
199,,,"Sun, Jan 17, 2021",,9:00p,,Sacramento Kings,,,New Orleans Pelicans,N
200,,,"Sun, Jan 17, 2021",,10:00p,,Los Angeles Clippers,,,Indiana Pacers,N
201,,,"Mon, Jan 18, 2021",,12:00p,,New York Knicks,,,Orlando Magic,N
202,,,"Mon, Jan 18, 2021",,2:00p,,Washington Wizards,,,Cleveland Cavaliers,N
203,,,"Mon, Jan 18, 2021",,2:30p,,Atlanta Hawks,,,Minnesota Timberwolves,N
204,,,"Mon, Jan 18, 2021",,3:00p,,Miami Heat,,,Detroit Pistons,N
205,,,"Mon, Jan 18, 2021",,3:00p,,Portland Trail Blazers,,,San Antonio Spurs,N
206,,,"Mon, Jan 18, 2021",,5:00p,,Memphis Grizzlies,,,Phoenix Suns,N
207,,,"Mon, Jan 18, 2021",,7:30p,,Brooklyn Nets,,,Milwaukee Bucks,N
208,,,"Mon, Jan 18, 2021",,7:30p,,Toronto Raptors,,,Dallas Mavericks,N
209,,,"Mon, Jan 18, 2021",,8:00p,,Chicago Bulls,,,Houston Rockets,N
210,,,"Mon, Jan 18, 2021",,10:00p,,Los Angeles Lakers,,,Golden State Warriors,N
211,,,"Tue, Jan 19, 2021",,9:00p,,Denver Nuggets,,,Oklahoma City Thunder,N
212,,,"Tue, Jan 19, 2021",,9:00p,,Utah Jazz,,,New Orleans Pelicans,N
213,,,"Wed, Jan 20, 2021",,7:00p,,Charlotte Hornets,,,Washington Wizards,N
214,,,"Wed, Jan 20, 2021",,7:00p,,Cleveland Cavaliers,,,Brooklyn Nets,N
215,,,"Wed, Jan 20, 2021",,7:00p,,Indiana Pacers,,,Dallas Mavericks,N
216,,,"Wed, Jan 20, 2021",,7:00p,,Philadelphia 76ers,,,Boston Celtics,N
217,,,"Wed, Jan 20, 2021",,7:30p,,Atlanta Hawks,,,Detroit Pistons,N
218,,,"Wed, Jan 20, 2021",,7:30p,,Toronto Raptors,,,Miami Heat,N
219,,,"Wed, Jan 20, 2021",,8:00p,,Minnesota Timberwolves,,,Orlando Magic,N
220,,,"Wed, Jan 20, 2021",,9:30p,,Houston Rockets,,,Phoenix Suns,N
221,,,"Wed, Jan 20, 2021",,10:00p,,Golden State Warriors,,,San Antonio Spurs,N
222,,,"Wed, Jan 20, 2021",,10:00p,,Los Angeles Clippers,,,Sacramento Kings,N
223,,,"Wed, Jan 20, 2021",,10:00p,,Portland Trail Blazers,,,Memphis Grizzlies,N
224,,,"Thu, Jan 21, 2021",,7:30p,,Milwaukee Bucks,,,Los Angeles Lakers,N
225,,,"Thu, Jan 21, 2021",,10:00p,,Golden State Warriors,,,New York Knicks,N
226,,,"Thu, Jan 21, 2021",,10:00p,,Utah Jazz,,,New Orleans Pelicans,N
227,,,"Fri, Jan 22, 2021",,7:00p,,Charlotte Hornets,,,Chicago Bulls,N
228,,,"Fri, Jan 22, 2021",,7:00p,,Detroit Pistons,,,Houston Rockets,N
229,,,"Fri, Jan 22, 2021",,7:00p,,Indiana Pacers,,,Orlando Magic,N
230,,,"Fri, Jan 22, 2021",,7:30p,,Cleveland Cavaliers,,,Brooklyn Nets,N
231,,,"Fri, Jan 22, 2021",,7:30p,,Philadelphia 76ers,,,Boston Celtics,N
232,,,"Fri, Jan 22, 2021",,7:30p,,Toronto Raptors,,,Miami Heat,N
233,,,"Fri, Jan 22, 2021",,8:00p,,Milwaukee Bucks,,,Washington Wizards,N
234,,,"Fri, Jan 22, 2021",,8:00p,,Minnesota Timberwolves,,,Atlanta Hawks,N
235,,,"Fri, Jan 22, 2021",,8:30p,,San Antonio Spurs,,,Dallas Mavericks,N
236,,,"Fri, Jan 22, 2021",,10:00p,,Los Angeles Clippers,,,Oklahoma City Thunder,N
237,,,"Fri, Jan 22, 2021",,10:00p,,Phoenix Suns,,,Denver Nuggets,N
238,,,"Fri, Jan 22, 2021",,10:00p,,Portland Trail Blazers,,,Memphis Grizzlies,N
239,,,"Fri, Jan 22, 2021",,10:00p,,Sacramento Kings,,,New York Knicks,N
240,,,"Sat, Jan 23, 2021",,5:00p,,Utah Jazz,,,Golden State Warriors,N
241,,,"Sat, Jan 23, 2021",,7:00p,,Detroit Pistons,,,Philadelphia 76ers,N
242,,,"Sat, Jan 23, 2021",,7:30p,,Brooklyn Nets,,,Miami Heat,N
243,,,"Sat, Jan 23, 2021",,8:00p,,Chicago Bulls,,,Los Angeles Lakers,N
244,,,"Sat, Jan 23, 2021",,8:00p,,Minnesota Timberwolves,,,New Orleans Pelicans,N
245,,,"Sat, Jan 23, 2021",,8:30p,,Dallas Mavericks,,,Houston Rockets,N
246,,,"Sat, Jan 23, 2021",,9:00p,,Phoenix Suns,,,Denver Nuggets,N
247,,,"Sun, Jan 24, 2021",,3:30p,,Indiana Pacers,,,Toronto Raptors,N
248,,,"Sun, Jan 24, 2021",,4:00p,,Boston Celtics,,,Cleveland Cavaliers,N
249,,,"Sun, Jan 24, 2021",,4:00p,,Los Angeles Clippers,,,Oklahoma City Thunder,N
250,,,"Sun, Jan 24, 2021",,6:00p,,Orlando Magic,,,Charlotte Hornets,N
251,,,"Sun, Jan 24, 2021",,7:00p,,San Antonio Spurs,,,Washington Wizards,N
252,,,"Sun, Jan 24, 2021",,7:30p,,Milwaukee Bucks,,,Atlanta Hawks,N
253,,,"Sun, Jan 24, 2021",,8:00p,,Memphis Grizzlies,,,Sacramento Kings,N
254,,,"Sun, Jan 24, 2021",,9:00p,,Portland Trail Blazers,,,New York Knicks,N
255,,,"Mon, Jan 25, 2021",,7:00p,,Detroit Pistons,,,Philadelphia 76ers,N
256,,,"Mon, Jan 25, 2021",,7:00p,,Indiana Pacers,,,Toronto Raptors,N
257,,,"Mon, Jan 25, 2021",,7:00p,,Orlando Magic,,,Charlotte Hornets,N
258,,,"Mon, Jan 25, 2021",,7:30p,,Brooklyn Nets,,,Miami Heat,N
259,,,"Mon, Jan 25, 2021",,7:30p,,Cleveland Cavaliers,,,Los Angeles Lakers,N
260,,,"Mon, Jan 25, 2021",,8:00p,,Chicago Bulls,,,Boston Celtics,N
261,,,"Mon, Jan 25, 2021",,8:00p,,Memphis Grizzlies,,,Sacramento Kings,N
262,,,"Mon, Jan 25, 2021",,8:00p,,New Orleans Pelicans,,,San Antonio Spurs,N
263,,,"Mon, Jan 25, 2021",,8:30p,,Dallas Mavericks,,,Denver Nuggets,N
264,,,"Mon, Jan 25, 2021",,10:00p,,Golden State Warriors,,,Minnesota Timberwolves,N
265,,,"Mon, Jan 25, 2021",,10:00p,,Portland Trail Blazers,,,Oklahoma City Thunder,N
266,,,"Tue, Jan 26, 2021",,7:30p,,Atlanta Hawks,,,Los Angeles Clippers,N
267,,,"Tue, Jan 26, 2021",,8:00p,,Houston Rockets,,,Washington Wizards,N
268,,,"Tue, Jan 26, 2021",,9:00p,,Utah Jazz,,,New York Knicks,N
