,attendance,box_score_text,game_date,game_remarks,game_start_time,home_pts,home_team_name,overtimes,visitor_pts,visitor_team_name,playoffs
233,"18,203",Box Score,"Fri, Nov 27, 2015",,8:00p,103,Oklahoma City Thunder,,87,Detroit Pistons,N
234,"17,121",Box Score,"Fri, Nov 27, 2015",,9:00p,80,Denver Nuggets,,91,San Antonio Spurs,N
235,"18,055",Box Score,"Fri, Nov 27, 2015",,9:30p,116,Phoenix Suns,,135,Golden State Warriors,N
236,"17,317",Box Score,"Fri, Nov 27, 2015",,10:00p,91,Sacramento Kings,,101,Minnesota Timberwolves,N
237,"19,162",Box Score,"Fri, Nov 27, 2015",,10:30p,111,Los Angeles Clippers,,90,New Orleans Pelicans,N
238,"16,841",Box Score,"Sat, Nov 28, 2015",,7:00p,82,Washington Wizards,,84,Toronto Raptors,N
239,"20,562",Box Score,"Sat, Nov 28, 2015",,7:30p,90,Cleveland Cavaliers,,88,Brooklyn Nets,N
240,"20,339",Box Score,"Sat, Nov 28, 2015",,8:30p,92,Dallas Mavericks,,81,Denver Nuggets,N
241,"18,418",Box Score,"Sat, Nov 28, 2015",,8:30p,108,San Antonio Spurs,,88,Atlanta Hawks,N
242,"19,911",Box Score,"Sat, Nov 28, 2015",,9:00p,101,Utah Jazz,,87,New Orleans Pelicans,N
243,"20,019",Box Score,"Sat, Nov 28, 2015",,10:00p,108,Portland Trail Blazers,,96,Los Angeles Lakers,N
244,"19,596",Box Score,"Sat, Nov 28, 2015",,10:30p,120,Golden State Warriors,,101,Sacramento Kings,N
245,"14,224",Box Score,"Sun, Nov 29, 2015",,2:00p,87,Charlotte Hornets,,82,Milwaukee Bucks,N
246,"19,060",Box Score,"Sun, Nov 29, 2015",,3:30p,107,Los Angeles Clippers,,99,Minnesota Timberwolves,N
247,"12,823",Box Score,"Sun, Nov 29, 2015",,6:00p,87,Brooklyn Nets,,83,Detroit Pistons,N
248,"15,322",Box Score,"Sun, Nov 29, 2015",,6:00p,92,Memphis Grizzlies,,84,Philadelphia 76ers,N
249,"16,209",Box Score,"Sun, Nov 29, 2015",,6:00p,110,Orlando Magic,,91,Boston Celtics,N
250,"19,800",Box Score,"Sun, Nov 29, 2015",,6:00p,102,Toronto Raptors,,107,Phoenix Suns,N
251,"19,812",Box Score,"Sun, Nov 29, 2015",,7:30p,111,New York Knicks,OT,116,Houston Rockets,N
252,"18,997",Box Score,"Sun, Nov 29, 2015",,9:30p,103,Los Angeles Lakers,,107,Indiana Pacers,N
253,"14,818",Box Score,"Mon, Nov 30, 2015",,7:30p,116,Detroit Pistons,,105,Houston Rockets,N
254,"19,600",Box Score,"Mon, Nov 30, 2015",,7:30p,95,Miami Heat,,105,Boston Celtics,N
255,"17,768",Box Score,"Mon, Nov 30, 2015",,8:00p,106,Atlanta Hawks,,100,Oklahoma City Thunder,N
256,"21,909",Box Score,"Mon, Nov 30, 2015",,8:00p,92,Chicago Bulls,,89,San Antonio Spurs,N
257,"10,187",Box Score,"Mon, Nov 30, 2015",,8:00p,92,Milwaukee Bucks,,74,Denver Nuggets,N
258,"19,911",Box Score,"Mon, Nov 30, 2015",,9:00p,103,Utah Jazz,,106,Golden State Warriors,N
259,"16,937",Box Score,"Mon, Nov 30, 2015",,10:00p,112,Sacramento Kings,,98,Dallas Mavericks,N
260,"19,060",Box Score,"Mon, Nov 30, 2015",,10:30p,102,Los Angeles Clippers,,87,Portland Trail Blazers,N
261,"20,562",Box Score,"Tue, Dec 1, 2015",,7:00p,85,Cleveland Cavaliers,,97,Washington Wizards,N
262,"20,510",Box Score,"Tue, Dec 1, 2015",,7:00p,103,Philadelphia 76ers,,91,Los Angeles Lakers,N
263,"12,787",Box Score,"Tue, Dec 1, 2015",,7:30p,94,Brooklyn Nets,,91,Phoenix Suns,N
264,"10,694",Box Score,"Tue, Dec 1, 2015",,8:00p,93,Minnesota Timberwolves,,96,Orlando Magic,N
265,"16,020",Box Score,"Tue, Dec 1, 2015",,8:00p,104,New Orleans Pelicans,,113,Memphis Grizzlies,N
266,"19,393",Box Score,"Tue, Dec 1, 2015",,10:00p,112,Portland Trail Blazers,OT,115,Dallas Mavericks,N
267,"19,542",Box Score,"Wed, Dec 2, 2015",,7:00p,99,Charlotte Hornets,,116,Golden State Warriors,N
268,"20,356",Box Score,"Wed, Dec 2, 2015",,7:00p,104,Washington Wizards,,108,Los Angeles Lakers,N
269,"13,985",Box Score,"Wed, Dec 2, 2015",,7:30p,127,Detroit Pistons,OT,122,Phoenix Suns,N
270,"19,812",Box Score,"Wed, Dec 2, 2015",,7:30p,99,New York Knicks,,87,Philadelphia 76ers,N
271,"12,559",Box Score,"Wed, Dec 2, 2015",,8:00p,86,Atlanta Hawks,,96,Toronto Raptors,N
272,"21,349",Box Score,"Wed, Dec 2, 2015",,8:00p,99,Chicago Bulls,,90,Denver Nuggets,N
273,"17,339",Box Score,"Wed, Dec 2, 2015",,8:00p,108,Houston Rockets,,101,New Orleans Pelicans,N
274,"18,418",Box Score,"Wed, Dec 2, 2015",,8:30p,95,San Antonio Spurs,,70,Milwaukee Bucks,N
275,"19,060",Box Score,"Wed, Dec 2, 2015",,10:30p,91,Los Angeles Clippers,,103,Indiana Pacers,N
276,"19,600",Box Score,"Thu, Dec 3, 2015",,7:00p,97,Miami Heat,,95,Oklahoma City Thunder,N
277,"19,800",Box Score,"Thu, Dec 3, 2015",,7:30p,105,Toronto Raptors,,106,Denver Nuggets,N
278,"19,247",Box Score,"Thu, Dec 3, 2015",,9:00p,94,Utah Jazz,,103,Orlando Magic,N
279,"17,013",Box Score,"Thu, Dec 3, 2015",,9:30p,83,Memphis Grizzlies,,103,San Antonio Spurs,N
280,"19,206",Box Score,"Thu, Dec 3, 2015",,10:00p,123,Portland Trail Blazers,,111,Indiana Pacers,N
281,"18,660",Box Score,"Thu, Dec 3, 2015","at Mexico City, Mexico",10:00p,97,Sacramento Kings,,114,Boston Celtics,N
282,"19,812",Box Score,"Fri, Dec 4, 2015",,7:00p,108,New York Knicks,,91,Brooklyn Nets,N
283,"17,255",Box Score,"Fri, Dec 4, 2015",,7:00p,109,Washington Wizards,,106,Phoenix Suns,N
284,"16,963",Box Score,"Fri, Dec 4, 2015",,7:30p,102,Detroit Pistons,,95,Milwaukee Bucks,N
285,"19,051",Box Score,"Fri, Dec 4, 2015",,8:00p,100,Atlanta Hawks,,87,Los Angeles Lakers,N
286,"20,339",Box Score,"Fri, Dec 4, 2015",,8:30p,96,Dallas Mavericks,,100,Houston Rockets,N
287,"17,906",Box Score,"Fri, Dec 4, 2015",,9:30p,114,New Orleans Pelicans,OT,108,Cleveland Cavaliers,N
288,"15,677",Box Score,"Sat, Dec 5, 2015",,1:00p,105,Philadelphia 76ers,,108,Denver Nuggets,N
289,"20,160",Box Score,"Sat, Dec 5, 2015",,5:00p,109,Toronto Raptors,,112,Golden State Warriors,N
290,"21,770",Box Score,"Sat, Dec 5, 2015",,8:00p,96,Chicago Bulls,,102,Charlotte Hornets,N
291,"17,318",Box Score,"Sat, Dec 5, 2015",,8:00p,120,Houston Rockets,,113,Sacramento Kings,N
292,"19,600",Box Score,"Sat, Dec 5, 2015",,8:00p,99,Miami Heat,,84,Cleveland Cavaliers,N
293,"16,203",Box Score,"Sat, Dec 5, 2015",,8:00p,103,Minnesota Timberwolves,,109,Portland Trail Blazers,N
294,"16,223",Box Score,"Sat, Dec 5, 2015",,8:30p,106,Milwaukee Bucks,,91,New York Knicks,N
295,"18,418",Box Score,"Sat, Dec 5, 2015",,8:30p,108,San Antonio Spurs,,105,Boston Celtics,N
296,"19,500",Box Score,"Sat, Dec 5, 2015",,9:00p,122,Utah Jazz,OT,119,Indiana Pacers,N
297,"19,146",Box Score,"Sat, Dec 5, 2015",,10:30p,103,Los Angeles Clippers,,101,Orlando Magic,N
298,"16,022",Box Score,"Sun, Dec 6, 2015",,3:30p,95,Memphis Grizzlies,,93,Phoenix Suns,N
299,"17,732",Box Score,"Sun, Dec 6, 2015",,6:00p,98,Brooklyn Nets,,114,Golden State Warriors,N
300,"20,228",Box Score,"Sun, Dec 6, 2015",,6:00p,111,Detroit Pistons,,91,Los Angeles Lakers,N
301,"16,394",Box Score,"Sun, Dec 6, 2015",,6:00p,104,Washington Wizards,,116,Dallas Mavericks,N
302,"18,203",Box Score,"Sun, Dec 6, 2015",,7:00p,98,Oklahoma City Thunder,,95,Sacramento Kings,N
303,"15,481",Box Score,"Mon, Dec 7, 2015",,7:00p,104,Charlotte Hornets,,84,Detroit Pistons,N
304,"14,449",Box Score,"Mon, Dec 7, 2015",,7:00p,68,Philadelphia 76ers,,119,San Antonio Spurs,N
305,"19,600",Box Score,"Mon, Dec 7, 2015",,7:30p,103,Miami Heat,,114,Washington Wizards,N
306,"19,812",Box Score,"Mon, Dec 7, 2015",,7:30p,97,New York Knicks,,104,Dallas Mavericks,N
307,"20,163",Box Score,"Mon, Dec 7, 2015",,7:30p,102,Toronto Raptors,,93,Los Angeles Lakers,N
308,"21,337",Box Score,"Mon, Dec 7, 2015",,8:00p,101,Chicago Bulls,,103,Phoenix Suns,N
309,"14,389",Box Score,"Mon, Dec 7, 2015",,8:00p,90,Milwaukee Bucks,,88,Portland Trail Blazers,N
310,"11,467",Box Score,"Mon, Dec 7, 2015",,8:00p,106,Minnesota Timberwolves,,110,Los Angeles Clippers,N
311,"15,715",Box Score,"Mon, Dec 7, 2015",,8:00p,93,New Orleans Pelicans,,111,Boston Celtics,N
312,"20,562",Box Score,"Tue, Dec 8, 2015",,7:00p,105,Cleveland Cavaliers,,100,Portland Trail Blazers,N
313,"18,165",Box Score,"Tue, Dec 8, 2015",,7:00p,123,Indiana Pacers,,131,Golden State Warriors,N
314,"13,319",Box Score,"Tue, Dec 8, 2015",,7:30p,110,Brooklyn Nets,,105,Houston Rockets,N
315,"16,415",Box Score,"Tue, Dec 8, 2015",,8:00p,88,Memphis Grizzlies,,125,Oklahoma City Thunder,N
316,"13,925",Box Score,"Tue, Dec 8, 2015",,9:00p,74,Denver Nuggets,,85,Orlando Magic,N
317,"16,505",Box Score,"Tue, Dec 8, 2015",,10:00p,114,Sacramento Kings,,106,Utah Jazz,N
318,"17,318",Box Score,"Wed, Dec 9, 2015",,7:00p,105,Boston Celtics,,100,Chicago Bulls,N
319,"17,404",Box Score,"Wed, Dec 9, 2015",,7:00p,99,Charlotte Hornets,,81,Miami Heat,N
320,"16,041",Box Score,"Wed, Dec 9, 2015",,7:00p,103,Washington Wizards,,109,Houston Rockets,N
321,"13,411",Box Score,"Wed, Dec 9, 2015",,7:30p,92,Detroit Pistons,,93,Memphis Grizzlies,N
322,"19,800",Box Score,"Wed, Dec 9, 2015",,7:30p,97,Toronto Raptors,,94,San Antonio Spurs,N
323,"14,224",Box Score,"Wed, Dec 9, 2015",,8:00p,95,Milwaukee Bucks,,109,Los Angeles Clippers,N
324,"18,076",Box Score,"Wed, Dec 9, 2015",,8:00p,123,Minnesota Timberwolves,OT,122,Los Angeles Lakers,N
325,"17,637",Box Score,"Wed, Dec 9, 2015",,9:00p,107,Phoenix Suns,,104,Orlando Magic,N
326,"18,586",Box Score,"Wed, Dec 9, 2015",,9:00p,106,Utah Jazz,,85,New York Knicks,N
327,"19,936",Box Score,"Wed, Dec 9, 2015",,9:30p,95,Dallas Mavericks,,98,Atlanta Hawks,N
328,"13,266",Box Score,"Thu, Dec 10, 2015",,7:30p,100,Brooklyn Nets,,91,Philadelphia 76ers,N
329,"21,491",Box Score,"Thu, Dec 10, 2015",,8:00p,83,Chicago Bulls,,80,Los Angeles Clippers,N
330,"18,203",Box Score,"Thu, Dec 10, 2015",,8:00p,107,Oklahoma City Thunder,,94,Atlanta Hawks,N
331,"17,317",Box Score,"Thu, Dec 10, 2015",,10:30p,99,Sacramento Kings,,97,New York Knicks,N
332,"16,184",Box Score,"Fri, Dec 11, 2015",,7:00p,96,Indiana Pacers,,83,Miami Heat,N
333,"17,239",Box Score,"Fri, Dec 11, 2015",,7:00p,76,Orlando Magic,,111,Cleveland Cavaliers,N
334,"17,239",Box Score,"Fri, Dec 11, 2015",,7:00p,95,Philadelphia 76ers,,107,Detroit Pistons,N
335,"18,624",Box Score,"Fri, Dec 11, 2015",,7:30p,119,Boston Celtics,2OT,124,Golden State Warriors,N
336,"19,800",Box Score,"Fri, Dec 11, 2015",,7:30p,90,Toronto Raptors,,83,Milwaukee Bucks,N
337,"17,111",Box Score,"Fri, Dec 11, 2015",,8:00p,99,Memphis Grizzlies,,123,Charlotte Hornets,N
338,"16,875",Box Score,"Fri, Dec 11, 2015",,8:00p,107,New Orleans Pelicans,,105,Washington Wizards,N
339,"12,533",Box Score,"Fri, Dec 11, 2015",,9:00p,111,Denver Nuggets,OT,108,Minnesota Timberwolves,N
340,"19,911",Box Score,"Fri, Dec 11, 2015",,9:00p,90,Utah Jazz,,94,Oklahoma City Thunder,N
341,"17,028",Box Score,"Fri, Dec 11, 2015",,9:30p,96,Phoenix Suns,,106,Portland Trail Blazers,N
342,"18,418",Box Score,"Fri, Dec 11, 2015",,9:30p,109,San Antonio Spurs,,87,Los Angeles Lakers,N
343,"15,689",Box Score,"Sat, Dec 12, 2015",,5:00p,100,Brooklyn Nets,,105,Los Angeles Clippers,N
344,"18,490",Box Score,"Sat, Dec 12, 2015",,7:00p,93,Charlotte Hornets,,98,Boston Celtics,N
345,"14,858",Box Score,"Sat, Dec 12, 2015",,7:30p,118,Detroit Pistons,,96,Indiana Pacers,N
346,"17,752",Box Score,"Sat, Dec 12, 2015",,8:00p,78,Atlanta Hawks,,103,San Antonio Spurs,N
347,"21,605",Box Score,"Sat, Dec 12, 2015",,8:00p,98,Chicago Bulls,,94,New Orleans Pelicans,N
348,"18,456",Box Score,"Sat, Dec 12, 2015",,8:00p,126,Houston Rockets,,97,Los Angeles Lakers,N
349,"20,088",Box Score,"Sat, Dec 12, 2015",,8:30p,111,Dallas Mavericks,,114,Washington Wizards,N
350,"18,717",Box Score,"Sat, Dec 12, 2015",,8:30p,108,Milwaukee Bucks,,95,Golden State Warriors,N
351,"19,511",Box Score,"Sat, Dec 12, 2015",,10:00p,110,Portland Trail Blazers,,112,New York Knicks,N
352,"16,919",Box Score,"Sun, Dec 13, 2015",,3:30p,108,Phoenix Suns,,101,Minnesota Timberwolves,N
353,"19,813",Box Score,"Sun, Dec 13, 2015",,6:00p,100,Miami Heat,,97,Memphis Grizzlies,N
354,"19,800",Box Score,"Sun, Dec 13, 2015",,6:00p,96,Toronto Raptors,,76,Philadelphia 76ers,N
355,"18,203",Box Score,"Sun, Dec 13, 2015",,7:00p,104,Oklahoma City Thunder,OT,98,Utah Jazz,N
356,"16,598",Box Score,"Mon, Dec 14, 2015",,7:00p,106,Indiana Pacers,,90,Toronto Raptors,N
357,"12,946",Box Score,"Mon, Dec 14, 2015",,7:30p,82,Brooklyn Nets,,105,Orlando Magic,N
358,"13,525",Box Score,"Mon, Dec 14, 2015",,7:30p,103,Detroit Pistons,OT,105,Los Angeles Clippers,N
359,"15,039",Box Score,"Mon, Dec 14, 2015",,8:00p,88,Atlanta Hawks,,100,Miami Heat,N
360,"21,166",Box Score,"Mon, Dec 14, 2015",,8:00p,115,Chicago Bulls,,96,Philadelphia 76ers,N
361,"15,397",Box Score,"Mon, Dec 14, 2015",,8:00p,112,Memphis Grizzlies,,95,Washington Wizards,N
362,"19,822",Box Score,"Mon, Dec 14, 2015",,8:30p,104,Dallas Mavericks,,94,Phoenix Suns,N
363,"18,418",Box Score,"Mon, Dec 14, 2015",,8:30p,118,San Antonio Spurs,,81,Utah Jazz,N
364,"12,022",Box Score,"Mon, Dec 14, 2015",,9:00p,114,Denver Nuggets,,108,Houston Rockets,N
365,"19,231",Box Score,"Mon, Dec 14, 2015",,10:00p,105,Portland Trail Blazers,,101,New Orleans Pelicans,N
366,"18,624",Box Score,"Tue, Dec 15, 2015",,7:30p,77,Boston Celtics,,89,Cleveland Cavaliers,N
367,"11,323",Box Score,"Tue, Dec 15, 2015",,8:00p,100,Minnesota Timberwolves,,112,Denver Nuggets,N
368,"17,317",Box Score,"Tue, Dec 15, 2015",,10:00p,107,Sacramento Kings,,97,Houston Rockets,N
369,"18,997",Box Score,"Tue, Dec 15, 2015",,10:30p,113,Los Angeles Lakers,,95,Milwaukee Bucks,N
370,"14,824",Box Score,"Wed, Dec 16, 2015",,7:00p,107,Indiana Pacers,,81,Dallas Mavericks,N
371,"16,019",Box Score,"Wed, Dec 16, 2015",,7:00p,113,Orlando Magic,,98,Charlotte Hornets,N
372,"15,113",Box Score,"Wed, Dec 16, 2015",,7:30p,98,Brooklyn Nets,,104,Miami Heat,N
373,"13,120",Box Score,"Wed, Dec 16, 2015",,7:30p,119,Detroit Pistons,,116,Boston Celtics,N
374,"19,812",Box Score,"Wed, Dec 16, 2015",,7:30p,107,New York Knicks,,102,Minnesota Timberwolves,N
375,"14,827",Box Score,"Wed, Dec 16, 2015",,8:00p,127,Atlanta Hawks,,106,Philadelphia 76ers,N
376,"21,032",Box Score,"Wed, Dec 16, 2015",,8:00p,98,Chicago Bulls,,85,Memphis Grizzlies,N
377,"18,203",Box Score,"Wed, Dec 16, 2015",,8:00p,106,Oklahoma City Thunder,,90,Portland Trail Blazers,N
378,"18,418",Box Score,"Wed, Dec 16, 2015",,8:30p,114,San Antonio Spurs,,95,Washington Wizards,N
379,"17,899",Box Score,"Wed, Dec 16, 2015",,9:00p,94,Utah Jazz,,104,New Orleans Pelicans,N
380,"19,596",Box Score,"Wed, Dec 16, 2015",,10:30p,128,Golden State Warriors,,103,Phoenix Suns,N
381,"19,060",Box Score,"Wed, Dec 16, 2015",,10:30p,103,Los Angeles Clippers,,90,Milwaukee Bucks,N
382,"15,817",Box Score,"Thu, Dec 17, 2015",,7:00p,109,Charlotte Hornets,OT,99,Toronto Raptors,N
383,"20,562",Box Score,"Thu, Dec 17, 2015",,8:00p,104,Cleveland Cavaliers,,100,Oklahoma City Thunder,N
384,"18,997",Box Score,"Thu, Dec 17, 2015",,10:30p,87,Los Angeles Lakers,,107,Houston Rockets,N
385,"16,548",Box Score,"Fri, Dec 18, 2015",,7:00p,104,Indiana Pacers,,97,Brooklyn Nets,N
386,"17,156",Box Score,"Fri, Dec 18, 2015",,7:00p,102,Orlando Magic,,94,Portland Trail Blazers,N
387,"17,880",Box Score,"Fri, Dec 18, 2015",,7:00p,97,Philadelphia 76ers,,107,New York Knicks,N
388,"18,624",Box Score,"Fri, Dec 18, 2015",,7:30p,101,Boston Celtics,,109,Atlanta Hawks,N
389,"21,534",Box Score,"Fri, Dec 18, 2015",,8:00p,144,Chicago Bulls,4OT,147,Detroit Pistons,N
390,"19,600",Box Score,"Fri, Dec 18, 2015",,8:00p,94,Miami Heat,,108,Toronto Raptors,N
391,"12,770",Box Score,"Fri, Dec 18, 2015",,8:00p,99,Minnesota Timberwolves,,95,Sacramento Kings,N
392,"18,418",Box Score,"Fri, Dec 18, 2015",,8:00p,115,San Antonio Spurs,,107,Los Angeles Clippers,N
393,"20,199",Box Score,"Fri, Dec 18, 2015",,8:30p,97,Dallas Mavericks,,88,Memphis Grizzlies,N
394,"19,169",Box Score,"Fri, Dec 18, 2015",,9:00p,97,Utah Jazz,,88,Denver Nuggets,N
395,"19,596",Box Score,"Fri, Dec 18, 2015",,10:30p,121,Golden State Warriors,,112,Milwaukee Bucks,N
396,"17,227",Box Score,"Fri, Dec 18, 2015",,10:30p,104,Phoenix Suns,,88,New Orleans Pelicans,N
397,"18,203",Box Score,"Sat, Dec 19, 2015",,5:00p,118,Oklahoma City Thunder,,78,Los Angeles Lakers,N
398,"16,987",Box Score,"Sat, Dec 19, 2015",,7:00p,109,Washington Wizards,,101,Charlotte Hornets,N
399,"19,812",Box Score,"Sat, Dec 19, 2015",,7:30p,107,New York Knicks,,91,Chicago Bulls,N
400,"18,212",Box Score,"Sat, Dec 19, 2015",,8:00p,107,Houston Rockets,,97,Los Angeles Clippers,N
401,"18,119",Box Score,"Sat, Dec 19, 2015",,8:00p,96,Memphis Grizzlies,,84,Indiana Pacers,N
402,"14,552",Box Score,"Sun, Dec 20, 2015",,1:00p,85,Brooklyn Nets,,100,Minnesota Timberwolves,N
403,"19,600",Box Score,"Sun, Dec 20, 2015",,1:00p,116,Miami Heat,,109,Portland Trail Blazers,N
404,"20,562",Box Score,"Sun, Dec 20, 2015",,3:30p,108,Cleveland Cavaliers,,86,Philadelphia 76ers,N
405,"16,859",Box Score,"Sun, Dec 20, 2015",,5:00p,95,Phoenix Suns,,101,Milwaukee Bucks,N
406,"16,982",Box Score,"Sun, Dec 20, 2015",,6:00p,100,Orlando Magic,,103,Atlanta Hawks,N
407,"19,800",Box Score,"Sun, Dec 20, 2015",,6:00p,94,Toronto Raptors,,104,Sacramento Kings,N
408,"13,857",Box Score,"Sun, Dec 20, 2015",,8:00p,125,Denver Nuggets,,130,New Orleans Pelicans,N
409,"15,124",Box Score,"Mon, Dec 21, 2015",,7:00p,113,Washington Wizards,,99,Sacramento Kings,N
410,"18,624",Box Score,"Mon, Dec 21, 2015",,7:30p,113,Boston Celtics,,99,Minnesota Timberwolves,N
411,"19,812",Box Score,"Mon, Dec 21, 2015",,7:30p,99,New York Knicks,,107,Orlando Magic,N
412,"18,373",Box Score,"Mon, Dec 21, 2015",,8:00p,106,Atlanta Hawks,,97,Portland Trail Blazers,N
413,"21,825",Box Score,"Mon, Dec 21, 2015",,8:00p,102,Chicago Bulls,,105,Brooklyn Nets,N
414,"18,236",Box Score,"Mon, Dec 21, 2015",,8:00p,102,Houston Rockets,,95,Charlotte Hornets,N
415,"18,418",Box Score,"Mon, Dec 21, 2015",,8:30p,106,San Antonio Spurs,,92,Indiana Pacers,N
416,"19,911",Box Score,"Mon, Dec 21, 2015",,9:00p,110,Utah Jazz,,89,Phoenix Suns,N
417,"19,415",Box Score,"Mon, Dec 21, 2015",,10:30p,99,Los Angeles Clippers,,100,Oklahoma City Thunder,N
418,"15,552",Box Score,"Tue, Dec 22, 2015",,7:00p,90,Philadelphia 76ers,,104,Memphis Grizzlies,N
419,"19,901",Box Score,"Tue, Dec 22, 2015",,7:30p,92,Miami Heat,,93,Detroit Pistons,N
420,"19,800",Box Score,"Tue, Dec 22, 2015",,7:30p,103,Toronto Raptors,,99,Dallas Mavericks,N
421,"19,124",Box Score,"Tue, Dec 22, 2015",,9:00p,107,Denver Nuggets,,111,Los Angeles Lakers,N
422,"19,082",Box Score,"Wed, Dec 23, 2015",,7:00p,89,Charlotte Hornets,,102,Boston Celtics,N
423,"20,562",Box Score,"Wed, Dec 23, 2015",,7:00p,91,Cleveland Cavaliers,,84,New York Knicks,N
424,"18,165",Box Score,"Wed, Dec 23, 2015",,7:00p,106,Indiana Pacers,,108,Sacramento Kings,N
425,"17,061",Box Score,"Wed, Dec 23, 2015",,7:00p,104,Orlando Magic,,101,Houston Rockets,N
426,"15,879",Box Score,"Wed, Dec 23, 2015",,7:00p,100,Washington Wizards,,91,Memphis Grizzlies,N
427,"15,994",Box Score,"Wed, Dec 23, 2015",,7:30p,118,Brooklyn Nets,OT,119,Dallas Mavericks,N
428,"17,575",Box Score,"Wed, Dec 23, 2015",,8:00p,107,Atlanta Hawks,,100,Detroit Pistons,N
429,"15,754",Box Score,"Wed, Dec 23, 2015",,8:00p,113,Milwaukee Bucks,,100,Philadelphia 76ers,N
430,"16,788",Box Score,"Wed, Dec 23, 2015",,8:00p,83,Minnesota Timberwolves,,108,San Antonio Spurs,N
431,"16,686",Box Score,"Wed, Dec 23, 2015",,8:00p,115,New Orleans Pelicans,,89,Portland Trail Blazers,N
432,"17,034",Box Score,"Wed, Dec 23, 2015",,9:00p,96,Phoenix Suns,,104,Denver Nuggets,N
433,"19,596",Box Score,"Wed, Dec 23, 2015",,10:30p,103,Golden State Warriors,,85,Utah Jazz,N
434,"18,997",Box Score,"Wed, Dec 23, 2015",,10:30p,85,Los Angeles Lakers,,120,Oklahoma City Thunder,N
435,"19,845",Box Score,"Fri, Dec 25, 2015",,12:00p,94,Miami Heat,OT,88,New Orleans Pelicans,N
436,"18,203",Box Score,"Fri, Dec 25, 2015",,2:30p,96,Oklahoma City Thunder,,105,Chicago Bulls,N
437,"19,596",Box Score,"Fri, Dec 25, 2015",,5:00p,89,Golden State Warriors,,83,Cleveland Cavaliers,N
438,"18,319",Box Score,"Fri, Dec 25, 2015",,8:00p,88,Houston Rockets,,84,San Antonio Spurs,N
439,"18,997",Box Score,"Fri, Dec 25, 2015",,10:30p,84,Los Angeles Lakers,,94,Los Angeles Clippers,N
440,"17,732",Box Score,"Sat, Dec 26, 2015",,4:00p,96,Brooklyn Nets,,111,Washington Wizards,N
441,"16,329",Box Score,"Sat, Dec 26, 2015",,5:00p,90,Milwaukee Bucks,,111,Toronto Raptors,N
442,"19,091",Box Score,"Sat, Dec 26, 2015",,7:00p,98,Charlotte Hornets,,92,Memphis Grizzlies,N
443,"18,248",Box Score,"Sat, Dec 26, 2015",,7:00p,110,New Orleans Pelicans,,108,Houston Rockets,N
444,"18,846",Box Score,"Sat, Dec 26, 2015",,7:00p,101,Orlando Magic,,108,Miami Heat,N
445,"19,015",Box Score,"Sat, Dec 26, 2015",,7:30p,117,Atlanta Hawks,,98,New York Knicks,N
446,"18,288",Box Score,"Sat, Dec 26, 2015",,7:30p,93,Detroit Pistons,,99,Boston Celtics,N
447,"15,076",Box Score,"Sat, Dec 26, 2015",,8:00p,88,Minnesota Timberwolves,,102,Indiana Pacers,N
448,"20,392",Box Score,"Sat, Dec 26, 2015",,8:30p,118,Dallas Mavericks,,111,Chicago Bulls,N
449,"18,420",Box Score,"Sat, Dec 26, 2015",,8:30p,101,San Antonio Spurs,,86,Denver Nuggets,N
450,"17,548",Box Score,"Sat, Dec 26, 2015",,9:00p,104,Phoenix Suns,,111,Philadelphia 76ers,N
451,"19,911",Box Score,"Sat, Dec 26, 2015",,9:00p,104,Utah Jazz,,109,Los Angeles Clippers,N
452,"19,393",Box Score,"Sat, Dec 26, 2015",,10:00p,105,Portland Trail Blazers,,76,Cleveland Cavaliers,N
453,"18,119",Box Score,"Sun, Dec 27, 2015",,6:00p,112,Memphis Grizzlies,,96,Los Angeles Lakers,N
454,"18,624",Box Score,"Sun, Dec 27, 2015",,7:00p,100,Boston Celtics,,91,New York Knicks,N
455,"18,203",Box Score,"Sun, Dec 27, 2015",,7:00p,122,Oklahoma City Thunder,,112,Denver Nuggets,N
456,"17,317",Box Score,"Sun, Dec 27, 2015",,9:00p,94,Sacramento Kings,,98,Portland Trail Blazers,N
457,"19,632",Box Score,"Mon, Dec 28, 2015",,7:00p,108,Charlotte Hornets,,98,Los Angeles Lakers,N
458,"18,165",Box Score,"Mon, Dec 28, 2015",,7:00p,93,Indiana Pacers,,87,Atlanta Hawks,N
459,"17,606",Box Score,"Mon, Dec 28, 2015",,7:00p,104,Orlando Magic,,89,New Orleans Pelicans,N
460,"20,356",Box Score,"Mon, Dec 28, 2015",,7:00p,91,Washington Wizards,,108,Los Angeles Clippers,N
461,"19,975",Box Score,"Mon, Dec 28, 2015",,7:30p,105,Miami Heat,,111,Brooklyn Nets,N
462,"21,898",Box Score,"Mon, Dec 28, 2015",,8:00p,104,Chicago Bulls,,97,Toronto Raptors,N
463,"20,300",Box Score,"Mon, Dec 28, 2015",,8:30p,103,Dallas Mavericks,,93,Milwaukee Bucks,N
464,"18,493",Box Score,"Mon, Dec 28, 2015",,8:30p,101,San Antonio Spurs,,95,Minnesota Timberwolves,N
465,"18,319",Box Score,"Mon, Dec 28, 2015",,9:00p,97,Phoenix Suns,,101,Cleveland Cavaliers,N
466,"19,911",Box Score,"Mon, Dec 28, 2015",,9:00p,95,Utah Jazz,,91,Philadelphia 76ers,N
