,attendance,box_score_text,game_date,game_remarks,game_start_time,home_pts,home_team_name,overtimes,visitor_pts,visitor_team_name,playoffs
233,"16,435",Box Score,"Sat, Nov 27, 2010",,7:00p,99,Washington Wizards,,100,Orlando Magic,N
234,"20,562",Box Score,"Sat, Nov 27, 2010",,7:30p,92,Cleveland Cavaliers,,86,Memphis Grizzlies,N
235,"14,150",Box Score,"Sat, Nov 27, 2010",,7:30p,102,Philadelphia 76ers,,86,New Jersey Nets,N
236,"14,440",Box Score,"Sat, Nov 27, 2010",,8:00p,94,Minnesota Timberwolves,,104,Golden State Warriors,N
237,"20,536",Box Score,"Sat, Nov 27, 2010",,8:30p,106,Dallas Mavericks,,95,Miami Heat,N
238,"15,213",Box Score,"Sat, Nov 27, 2010",,9:00p,104,Milwaukee Bucks,,101,Charlotte Bobcats,N
239,"13,504",Box Score,"Sat, Nov 27, 2010",,10:00p,85,Sacramento Kings,,96,Chicago Bulls,N
240,"17,302",Box Score,"Sun, Nov 28, 2010",,1:00p,78,Toronto Raptors,,96,Atlanta Hawks,N
241,"16,015",Box Score,"Sun, Nov 28, 2010",,1:30p,116,Detroit Pistons,2OT,125,New York Knicks,N
242,"12,449",Box Score,"Sun, Nov 28, 2010",,3:00p,95,New Orleans Hornets,,109,San Antonio Spurs,N
243,"17,085",Box Score,"Sun, Nov 28, 2010",,3:30p,97,Los Angeles Clippers,,109,Utah Jazz,N
244,"15,316",Box Score,"Sun, Nov 28, 2010",,7:00p,99,Houston Rockets,,98,Oklahoma City Thunder,N
245,"11,448",Box Score,"Sun, Nov 28, 2010",,7:00p,98,New Jersey Nets,,96,Portland Trail Blazers,N
246,"15,482",Box Score,"Sun, Nov 28, 2010",,8:00p,138,Denver Nuggets,,133,Phoenix Suns,N
247,"18,997",Box Score,"Sun, Nov 28, 2010",,9:30p,92,Los Angeles Lakers,,95,Indiana Pacers,N
248,"19,600",Box Score,"Mon, Nov 29, 2010",,7:30p,105,Miami Heat,,94,Washington Wizards,N
249,"18,203",Box Score,"Mon, Nov 29, 2010",,8:00p,95,Oklahoma City Thunder,,89,New Orleans Hornets,N
250,"19,435",Box Score,"Mon, Nov 29, 2010",,8:30p,101,Dallas Mavericks,,91,Houston Rockets,N
251,"18,497",Box Score,"Mon, Nov 29, 2010",,9:00p,109,Utah Jazz,,88,Milwaukee Bucks,N
252,"20,562",Box Score,"Tue, Nov 30, 2010",,7:00p,87,Cleveland Cavaliers,,106,Boston Celtics,N
253,"18,846",Box Score,"Tue, Nov 30, 2010",,7:00p,90,Orlando Magic,,79,Detroit Pistons,N
254,"13,556",Box Score,"Tue, Nov 30, 2010",,7:00p,88,Philadelphia 76ers,,79,Portland Trail Blazers,N
255,"19,763",Box Score,"Tue, Nov 30, 2010",,7:30p,111,New York Knicks,,100,New Jersey Nets,N
256,"17,638",Box Score,"Tue, Nov 30, 2010",,8:00p,98,Memphis Grizzlies,,96,Los Angeles Lakers,N
257,"10,927",Box Score,"Tue, Nov 30, 2010",,10:00p,98,Sacramento Kings,,107,Indiana Pacers,N
258,"17,877",Box Score,"Tue, Nov 30, 2010",,10:30p,98,Golden State Warriors,,118,San Antonio Spurs,N
259,"11,513",Box Score,"Wed, Dec 1, 2010",,7:00p,112,Atlanta Hawks,,109,Memphis Grizzlies,N
260,"13,108",Box Score,"Wed, Dec 1, 2010",,7:00p,120,New Jersey Nets,3OT,123,Oklahoma City Thunder,N
261,"15,209",Box Score,"Wed, Dec 1, 2010",,7:00p,127,Toronto Raptors,,108,Washington Wizards,N
262,"18,624",Box Score,"Wed, Dec 1, 2010",,7:30p,99,Boston Celtics,,95,Portland Trail Blazers,N
263,"19,600",Box Score,"Wed, Dec 1, 2010",,7:30p,97,Miami Heat,,72,Detroit Pistons,N
264,"21,435",Box Score,"Wed, Dec 1, 2010",,8:00p,78,Chicago Bulls,,107,Orlando Magic,N
265,"10,866",Box Score,"Wed, Dec 1, 2010",,8:00p,89,New Orleans Hornets,,73,Charlotte Bobcats,N
266,"19,567",Box Score,"Wed, Dec 1, 2010",,8:30p,100,Dallas Mavericks,,86,Minnesota Timberwolves,N
267,"18,116",Box Score,"Wed, Dec 1, 2010",,8:30p,109,Houston Rockets,,99,Los Angeles Lakers,N
268,"14,221",Box Score,"Wed, Dec 1, 2010",,9:00p,105,Denver Nuggets,,94,Milwaukee Bucks,N
269,"18,732",Box Score,"Wed, Dec 1, 2010",,9:00p,110,Utah Jazz,,88,Indiana Pacers,N
270,"16,584",Box Score,"Wed, Dec 1, 2010",,10:30p,90,Los Angeles Clippers,,85,San Antonio Spurs,N
271,"20,562",Box Score,"Thu, Dec 2, 2010",,8:00p,90,Cleveland Cavaliers,,118,Miami Heat,N
272,"18,328",Box Score,"Thu, Dec 2, 2010",,10:30p,101,Golden State Warriors,,107,Phoenix Suns,N
273,"12,183",Box Score,"Fri, Dec 3, 2010",,7:00p,91,Charlotte Bobcats,OT,84,New Jersey Nets,N
274,"16,774",Box Score,"Fri, Dec 3, 2010",,7:00p,111,Toronto Raptors,,99,Oklahoma City Thunder,N
275,"13,408",Box Score,"Fri, Dec 3, 2010",,7:00p,83,Washington Wizards,,79,Portland Trail Blazers,N
276,"12,140",Box Score,"Fri, Dec 3, 2010",,7:30p,93,Atlanta Hawks,,88,Philadelphia 76ers,N
277,"18,433",Box Score,"Fri, Dec 3, 2010",,7:30p,91,Detroit Pistons,,104,Orlando Magic,N
278,"18,624",Box Score,"Fri, Dec 3, 2010",,8:00p,104,Boston Celtics,,92,Chicago Bulls,N
279,"14,577",Box Score,"Fri, Dec 3, 2010",,8:00p,111,Memphis Grizzlies,,127,Houston Rockets,N
280,"14,020",Box Score,"Fri, Dec 3, 2010",,8:00p,92,New Orleans Hornets,,100,New York Knicks,N
281,"18,581",Box Score,"Fri, Dec 3, 2010",,8:30p,107,San Antonio Spurs,,101,Minnesota Timberwolves,N
282,"15,829",Box Score,"Fri, Dec 3, 2010",,9:00p,109,Denver Nuggets,,104,Los Angeles Clippers,N
283,"16,991",Box Score,"Fri, Dec 3, 2010",,9:00p,105,Phoenix Suns,,97,Indiana Pacers,N
284,"18,997",Box Score,"Fri, Dec 3, 2010",,10:30p,113,Los Angeles Lakers,,80,Sacramento Kings,N
285,"19,623",Box Score,"Fri, Dec 3, 2010",,10:30p,81,Utah Jazz,,93,Dallas Mavericks,N
286,"19,600",Box Score,"Sat, Dec 4, 2010",,7:30p,89,Miami Heat,,77,Atlanta Hawks,N
287,"14,611",Box Score,"Sat, Dec 4, 2010",,7:30p,109,Philadelphia 76ers,,91,Charlotte Bobcats,N
288,"21,232",Box Score,"Sat, Dec 4, 2010",,8:00p,119,Chicago Bulls,OT,116,Houston Rockets,N
289,"14,422",Box Score,"Sat, Dec 4, 2010",,8:00p,129,Minnesota Timberwolves,,95,Cleveland Cavaliers,N
290,"16,218",Box Score,"Sat, Dec 4, 2010",,8:30p,96,Milwaukee Bucks,,85,Orlando Magic,N
291,"12,900",Box Score,"Sat, Dec 4, 2010",,10:00p,103,Sacramento Kings,,105,Dallas Mavericks,N
292,"16,196",Box Score,"Sun, Dec 5, 2010",,1:00p,75,New Jersey Nets,,100,Boston Celtics,N
293,"16,891",Box Score,"Sun, Dec 5, 2010",,1:00p,99,Toronto Raptors,,116,New York Knicks,N
294,"13,081",Box Score,"Sun, Dec 5, 2010",,6:00p,102,Detroit Pistons,,92,Cleveland Cavaliers,N
295,"18,203",Box Score,"Sun, Dec 5, 2010",,7:00p,114,Oklahoma City Thunder,,109,Golden State Warriors,N
296,"17,571",Box Score,"Sun, Dec 5, 2010",,7:00p,109,San Antonio Spurs,,84,New Orleans Hornets,N
297,"15,017",Box Score,"Sun, Dec 5, 2010",,8:00p,108,Denver Nuggets,,107,Memphis Grizzlies,N
298,"17,430",Box Score,"Sun, Dec 5, 2010",,8:00p,125,Phoenix Suns,,108,Washington Wizards,N
299,"20,139",Box Score,"Sun, Dec 5, 2010",,9:00p,100,Portland Trail Blazers,,91,Los Angeles Clippers,N
300,"11,930",Box Score,"Mon, Dec 6, 2010",,7:00p,124,Indiana Pacers,,100,Toronto Raptors,N
301,"18,846",Box Score,"Mon, Dec 6, 2010",,7:00p,74,Orlando Magic,,80,Atlanta Hawks,N
302,"19,763",Box Score,"Mon, Dec 6, 2010",,7:30p,121,New York Knicks,,114,Minnesota Timberwolves,N
303,"21,184",Box Score,"Mon, Dec 6, 2010",,8:00p,99,Chicago Bulls,,90,Oklahoma City Thunder,N
304,"17,167",Box Score,"Mon, Dec 6, 2010",,8:00p,78,Milwaukee Bucks,,88,Miami Heat,N
305,"19,131",Box Score,"Mon, Dec 6, 2010",,9:00p,94,Utah Jazz,,85,Memphis Grizzlies,N
306,"14,964",Box Score,"Mon, Dec 6, 2010",,10:30p,98,Los Angeles Clippers,,91,Sacramento Kings,N
307,"14,273",Box Score,"Tue, Dec 7, 2010",,7:00p,116,Atlanta Hawks,,101,New Jersey Nets,N
308,"15,737",Box Score,"Tue, Dec 7, 2010",,7:00p,100,Charlotte Bobcats,,98,Denver Nuggets,N
309,"10,662",Box Score,"Tue, Dec 7, 2010",,7:00p,117,Philadelphia 76ers,,97,Cleveland Cavaliers,N
310,"19,593",Box Score,"Tue, Dec 7, 2010",,8:30p,105,Dallas Mavericks,,100,Golden State Warriors,N
311,"14,798",Box Score,"Tue, Dec 7, 2010",,8:30p,97,Houston Rockets,,83,Detroit Pistons,N
312,"20,151",Box Score,"Tue, Dec 7, 2010",,10:00p,106,Portland Trail Blazers,,99,Phoenix Suns,N
313,"18,997",Box Score,"Tue, Dec 7, 2010",,10:30p,115,Los Angeles Lakers,,108,Washington Wizards,N
314,"18,624",Box Score,"Wed, Dec 8, 2010",,7:00p,105,Boston Celtics,,89,Denver Nuggets,N
315,"20,562",Box Score,"Wed, Dec 8, 2010",,7:00p,83,Cleveland Cavaliers,,88,Chicago Bulls,N
316,"19,763",Box Score,"Wed, Dec 8, 2010",,7:30p,113,New York Knicks,,110,Toronto Raptors,N
317,"12,789",Box Score,"Wed, Dec 8, 2010",,8:00p,97,Milwaukee Bucks,,95,Indiana Pacers,N
318,"13,907",Box Score,"Wed, Dec 8, 2010",,8:00p,103,Minnesota Timberwolves,,111,Oklahoma City Thunder,N
319,"10,823",Box Score,"Wed, Dec 8, 2010",,8:00p,93,New Orleans Hornets,,74,Detroit Pistons,N
320,"16,913",Box Score,"Wed, Dec 8, 2010",,8:30p,111,San Antonio Spurs,,94,Golden State Warriors,N
321,"16,288",Box Score,"Wed, Dec 8, 2010",,9:00p,98,Phoenix Suns,OT,104,Memphis Grizzlies,N
322,"19,911",Box Score,"Wed, Dec 8, 2010",,9:00p,98,Utah Jazz,,111,Miami Heat,N
323,"12,308",Box Score,"Wed, Dec 8, 2010",,10:00p,116,Sacramento Kings,,91,Washington Wizards,N
324,"19,614",Box Score,"Wed, Dec 8, 2010",,10:30p,86,Los Angeles Clippers,,87,Los Angeles Lakers,N
325,"17,948",Box Score,"Thu, Dec 9, 2010",,8:00p,101,Philadelphia 76ers,,102,Boston Celtics,N
326,"19,666",Box Score,"Thu, Dec 9, 2010",,8:30p,102,Dallas Mavericks,,89,New Jersey Nets,N
327,"20,219",Box Score,"Thu, Dec 9, 2010",,10:30p,97,Portland Trail Blazers,,83,Orlando Magic,N
328,"13,128",Box Score,"Fri, Dec 10, 2010",,7:00p,100,Indiana Pacers,,92,Charlotte Bobcats,N
329,"14,714",Box Score,"Fri, Dec 10, 2010",,7:00p,116,Toronto Raptors,,123,Denver Nuggets,N
330,"18,542",Box Score,"Fri, Dec 10, 2010",,7:00p,95,Washington Wizards,,101,New York Knicks,N
331,"22,760",Box Score,"Fri, Dec 10, 2010",,8:00p,88,Chicago Bulls,,84,Los Angeles Lakers,N
332,"13,988",Box Score,"Fri, Dec 10, 2010",,8:00p,109,Minnesota Timberwolves,,99,Detroit Pistons,N
333,"14,428",Box Score,"Fri, Dec 10, 2010",,8:00p,92,New Orleans Hornets,,97,Oklahoma City Thunder,N
334,"14,526",Box Score,"Fri, Dec 10, 2010",,8:30p,97,Milwaukee Bucks,,91,Houston Rockets,N
335,"17,576",Box Score,"Fri, Dec 10, 2010",,8:30p,108,San Antonio Spurs,,92,Atlanta Hawks,N
336,"17,284",Box Score,"Fri, Dec 10, 2010",,9:00p,94,Phoenix Suns,,101,Portland Trail Blazers,N
337,"18,765",Box Score,"Fri, Dec 10, 2010",,9:00p,117,Utah Jazz,,105,Orlando Magic,N
338,"20,036",Box Score,"Fri, Dec 10, 2010",,10:30p,84,Golden State Warriors,,106,Miami Heat,N
339,"14,970",Box Score,"Sat, Dec 11, 2010",,3:30p,83,Los Angeles Clippers,,84,Memphis Grizzlies,N
340,"14,131",Box Score,"Sat, Dec 11, 2010",,7:00p,97,Atlanta Hawks,,83,Indiana Pacers,N
341,"19,603",Box Score,"Sat, Dec 11, 2010",,7:00p,62,Charlotte Bobcats,,93,Boston Celtics,N
342,"13,343",Box Score,"Sat, Dec 11, 2010",,7:30p,116,Detroit Pistons,,120,Toronto Raptors,N
343,"21,102",Box Score,"Sat, Dec 11, 2010",,8:00p,113,Chicago Bulls,,82,Minnesota Timberwolves,N
344,"20,074",Box Score,"Sat, Dec 11, 2010",,8:30p,103,Dallas Mavericks,,97,Utah Jazz,N
345,"15,532",Box Score,"Sat, Dec 11, 2010",,8:30p,110,Houston Rockets,,95,Cleveland Cavaliers,N
346,"16,396",Box Score,"Sat, Dec 11, 2010",,10:00p,83,Sacramento Kings,,104,Miami Heat,N
347,"19,387",Box Score,"Sun, Dec 12, 2010",,12:00p,129,New York Knicks,,125,Denver Nuggets,N
348,"13,884",Box Score,"Sun, Dec 12, 2010",,12:00p,88,Philadelphia 76ers,,70,New Orleans Hornets,N
349,"16,561",Box Score,"Sun, Dec 12, 2010",,1:00p,92,New Jersey Nets,,99,Los Angeles Lakers,N
350,"16,743",Box Score,"Sun, Dec 12, 2010",,3:30p,95,San Antonio Spurs,,78,Portland Trail Blazers,N
351,"18,203",Box Score,"Sun, Dec 12, 2010",,7:00p,106,Oklahoma City Thunder,,77,Cleveland Cavaliers,N
352,"18,278",Box Score,"Sun, Dec 12, 2010",,9:30p,85,Los Angeles Clippers,,94,Orlando Magic,N
353,"19,600",Box Score,"Mon, Dec 13, 2010",,7:30p,96,Miami Heat,,84,New Orleans Hornets,N
354,"21,287",Box Score,"Mon, Dec 13, 2010",,8:00p,92,Chicago Bulls,,73,Indiana Pacers,N
355,"10,467",Box Score,"Mon, Dec 13, 2010",,8:00p,86,Memphis Grizzlies,,73,Portland Trail Blazers,N
356,"19,720",Box Score,"Mon, Dec 13, 2010",,8:30p,99,Dallas Mavericks,,103,Milwaukee Bucks,N
357,"19,176",Box Score,"Mon, Dec 13, 2010",,9:00p,108,Utah Jazz,,95,Golden State Warriors,N
358,"12,482",Box Score,"Tue, Dec 14, 2010",,7:00p,97,Charlotte Bobcats,,91,Toronto Raptors,N
359,"10,151",Box Score,"Tue, Dec 14, 2010",,7:00p,77,New Jersey Nets,,82,Philadelphia 76ers,N
360,"16,513",Box Score,"Tue, Dec 14, 2010",,7:00p,89,Washington Wizards,,103,Los Angeles Lakers,N
361,"12,526",Box Score,"Tue, Dec 14, 2010",,7:30p,103,Detroit Pistons,,80,Atlanta Hawks,N
362,"13,414",Box Score,"Tue, Dec 14, 2010",,8:30p,118,Houston Rockets,,105,Sacramento Kings,N
363,"16,247",Box Score,"Tue, Dec 14, 2010",,9:00p,111,Denver Nuggets,,94,Orlando Magic,N
364,"17,615",Box Score,"Tue, Dec 14, 2010",,10:30p,108,Golden State Warriors,,99,Minnesota Timberwolves,N
365,"18,165",Box Score,"Wed, Dec 15, 2010",,7:00p,94,Indiana Pacers,,109,Los Angeles Lakers,N
366,"19,763",Box Score,"Wed, Dec 15, 2010",,7:00p,116,New York Knicks,,118,Boston Celtics,N
367,"11,775",Box Score,"Wed, Dec 15, 2010",,7:00p,105,Philadelphia 76ers,,91,Los Angeles Clippers,N
368,"17,750",Box Score,"Wed, Dec 15, 2010",,7:00p,93,Toronto Raptors,,110,Chicago Bulls,N
369,"19,899",Box Score,"Wed, Dec 15, 2010",,7:30p,101,Miami Heat,,95,Cleveland Cavaliers,N
370,"12,219",Box Score,"Wed, Dec 15, 2010",,8:00p,113,Memphis Grizzlies,,80,Charlotte Bobcats,N
371,"13,325",Box Score,"Wed, Dec 15, 2010",,8:00p,94,New Orleans Hornets,,91,Sacramento Kings,N
372,"17,997",Box Score,"Wed, Dec 15, 2010",,8:00p,117,Oklahoma City Thunder,,105,Houston Rockets,N
373,"17,644",Box Score,"Wed, Dec 15, 2010",,8:30p,92,San Antonio Spurs,,90,Milwaukee Bucks,N
374,"16,977",Box Score,"Wed, Dec 15, 2010",,9:00p,128,Phoenix Suns,,122,Minnesota Timberwolves,N
375,"19,531",Box Score,"Wed, Dec 15, 2010",,9:30p,103,Dallas Mavericks,,98,Portland Trail Blazers,N
376,"10,764",Box Score,"Thu, Dec 16, 2010",,7:00p,97,New Jersey Nets,,89,Washington Wizards,N
377,"18,624",Box Score,"Thu, Dec 16, 2010",,8:00p,102,Boston Celtics,,90,Atlanta Hawks,N
378,"16,190",Box Score,"Thu, Dec 16, 2010",,10:30p,112,Denver Nuggets,,113,San Antonio Spurs,N
379,"12,021",Box Score,"Fri, Dec 17, 2010",,7:00p,108,Indiana Pacers,,99,Cleveland Cavaliers,N
380,"19,763",Box Score,"Fri, Dec 17, 2010",,7:00p,91,New York Knicks,,113,Miami Heat,N
381,"20,366",Box Score,"Fri, Dec 17, 2010",,7:00p,81,Philadelphia 76ers,,93,Los Angeles Lakers,N
382,"14,623",Box Score,"Fri, Dec 17, 2010",,7:00p,98,Toronto Raptors,,92,New Jersey Nets,N
383,"15,006",Box Score,"Fri, Dec 17, 2010",,7:30p,90,Atlanta Hawks,,85,Charlotte Bobcats,N
384,"16,046",Box Score,"Fri, Dec 17, 2010",,7:30p,88,Detroit Pistons,,109,Los Angeles Clippers,N
385,"14,414",Box Score,"Fri, Dec 17, 2010",,8:00p,100,New Orleans Hornets,,71,Utah Jazz,N
386,"18,203",Box Score,"Fri, Dec 17, 2010",,8:00p,102,Oklahoma City Thunder,,87,Sacramento Kings,N
387,"14,534",Box Score,"Fri, Dec 17, 2010",,8:30p,103,Houston Rockets,,87,Memphis Grizzlies,N
388,"20,406",Box Score,"Fri, Dec 17, 2010",,9:30p,106,Dallas Mavericks,,91,Phoenix Suns,N
389,"20,310",Box Score,"Fri, Dec 17, 2010",,10:00p,107,Portland Trail Blazers,,102,Minnesota Timberwolves,N
390,"18,846",Box Score,"Sat, Dec 18, 2010",,7:00p,89,Orlando Magic,,97,Philadelphia 76ers,N
391,"20,278",Box Score,"Sat, Dec 18, 2010",,7:00p,94,Washington Wizards,,95,Miami Heat,N
392,"20,562",Box Score,"Sat, Dec 18, 2010",,7:30p,109,Cleveland Cavaliers,OT,102,New York Knicks,N
393,"21,760",Box Score,"Sat, Dec 18, 2010",,8:00p,99,Chicago Bulls,,100,Los Angeles Clippers,N
394,"16,004",Box Score,"Sat, Dec 18, 2010",,8:30p,86,Milwaukee Bucks,,95,Utah Jazz,N
395,"18,581",Box Score,"Sat, Dec 18, 2010",,8:30p,112,San Antonio Spurs,OT,106,Memphis Grizzlies,N
396,"15,409",Box Score,"Sat, Dec 18, 2010",,9:00p,115,Denver Nuggets,,113,Minnesota Timberwolves,N
397,"20,398",Box Score,"Sat, Dec 18, 2010",,10:00p,96,Portland Trail Blazers,,95,Golden State Warriors,N
398,"18,624",Box Score,"Sun, Dec 19, 2010",,1:00p,99,Boston Celtics,,88,Indiana Pacers,N
399,"11,295",Box Score,"Sun, Dec 19, 2010",,1:00p,89,New Jersey Nets,,82,Atlanta Hawks,N
400,"19,935",Box Score,"Sun, Dec 19, 2010",,1:00p,110,Toronto Raptors,,120,Los Angeles Lakers,N
401,"16,452",Box Score,"Sun, Dec 19, 2010",,6:00p,111,Detroit Pistons,OT,108,New Orleans Hornets,N
402,"13,599",Box Score,"Sun, Dec 19, 2010",,6:00p,93,Sacramento Kings,,102,Houston Rockets,N
403,"18,203",Box Score,"Sun, Dec 19, 2010",,7:00p,110,Oklahoma City Thunder,,113,Phoenix Suns,N
404,"16,275",Box Score,"Mon, Dec 20, 2010",,7:00p,91,Atlanta Hawks,,81,Orlando Magic,N
405,"20,562",Box Score,"Mon, Dec 20, 2010",,7:00p,90,Cleveland Cavaliers,,101,Utah Jazz,N
406,"12,271",Box Score,"Mon, Dec 20, 2010",,7:00p,94,Indiana Pacers,,93,New Orleans Hornets,N
407,"13,825",Box Score,"Mon, Dec 20, 2010",,7:00p,108,Washington Wizards,,75,Charlotte Bobcats,N
408,"20,178",Box Score,"Mon, Dec 20, 2010",,7:30p,96,Miami Heat,,98,Dallas Mavericks,N
409,"18,581",Box Score,"Mon, Dec 20, 2010",,8:30p,118,San Antonio Spurs,,110,Phoenix Suns,N
410,"20,406",Box Score,"Mon, Dec 20, 2010",,10:00p,106,Portland Trail Blazers,,80,Milwaukee Bucks,N
411,"19,256",Box Score,"Mon, Dec 20, 2010",,10:30p,112,Golden State Warriors,,121,Houston Rockets,N
412,"16,053",Box Score,"Mon, Dec 20, 2010",,10:30p,113,Los Angeles Clippers,,90,Minnesota Timberwolves,N
413,"16,876",Box Score,"Tue, Dec 21, 2010",,7:00p,81,Charlotte Bobcats,,99,Oklahoma City Thunder,N
414,"19,057",Box Score,"Tue, Dec 21, 2010",,7:00p,99,Orlando Magic,,105,Dallas Mavericks,N
415,"21,521",Box Score,"Tue, Dec 21, 2010",,8:00p,121,Chicago Bulls,,76,Philadelphia 76ers,N
416,"14,113",Box Score,"Tue, Dec 21, 2010",,8:00p,94,Memphis Grizzlies,,101,New Jersey Nets,N
417,"13,740",Box Score,"Tue, Dec 21, 2010",,10:00p,109,Sacramento Kings,OT,117,Golden State Warriors,N
418,"18,997",Box Score,"Tue, Dec 21, 2010",,10:30p,79,Los Angeles Lakers,,98,Milwaukee Bucks,N
419,"12,610",Box Score,"Wed, Dec 22, 2010",,7:00p,98,Atlanta Hawks,,84,Cleveland Cavaliers,N
420,"15,303",Box Score,"Wed, Dec 22, 2010",,7:00p,93,Toronto Raptors,,115,Detroit Pistons,N
421,"18,011",Box Score,"Wed, Dec 22, 2010",,7:00p,80,Washington Wizards,,87,Chicago Bulls,N
422,"18,624",Box Score,"Wed, Dec 22, 2010",,7:30p,84,Boston Celtics,,80,Philadelphia 76ers,N
423,"19,763",Box Score,"Wed, Dec 22, 2010",,7:30p,112,New York Knicks,,98,Oklahoma City Thunder,N
424,"15,809",Box Score,"Wed, Dec 22, 2010",,8:00p,107,Minnesota Timberwolves,,112,Utah Jazz,N
425,"15,423",Box Score,"Wed, Dec 22, 2010",,8:00p,105,New Orleans Hornets,,91,New Jersey Nets,N
426,"18,581",Box Score,"Wed, Dec 22, 2010",,8:30p,109,San Antonio Spurs,,103,Denver Nuggets,N
427,"17,470",Box Score,"Wed, Dec 22, 2010",,10:30p,92,Los Angeles Clippers,,97,Houston Rockets,N
428,"18,916",Box Score,"Thu, Dec 23, 2010",,8:00p,123,Orlando Magic,,101,San Antonio Spurs,N
429,"12,360",Box Score,"Thu, Dec 23, 2010",,10:00p,79,Sacramento Kings,,84,Milwaukee Bucks,N
430,"18,422",Box Score,"Thu, Dec 23, 2010",,10:30p,83,Phoenix Suns,,95,Miami Heat,N
431,"19,763",Box Score,"Sat, Dec 25, 2010",,12:00p,103,New York Knicks,,95,Chicago Bulls,N
432,"19,013",Box Score,"Sat, Dec 25, 2010",,2:30p,86,Orlando Magic,,78,Boston Celtics,N
433,"18,997",Box Score,"Sat, Dec 25, 2010",,5:00p,80,Los Angeles Lakers,,96,Miami Heat,N
434,"18,203",Box Score,"Sat, Dec 25, 2010",,8:00p,114,Oklahoma City Thunder,,106,Denver Nuggets,N
435,"19,596",Box Score,"Sat, Dec 25, 2010",,10:30p,109,Golden State Warriors,,102,Portland Trail Blazers,N
436,"19,060",Box Score,"Sun, Dec 26, 2010",,3:00p,108,Los Angeles Clippers,,103,Phoenix Suns,N
437,"20,562",Box Score,"Sun, Dec 26, 2010",,6:00p,97,Cleveland Cavaliers,,98,Minnesota Timberwolves,N
438,"20,765",Box Score,"Sun, Dec 26, 2010",,6:00p,92,Detroit Pistons,OT,95,Chicago Bulls,N
439,"12,630",Box Score,"Sun, Dec 26, 2010",,7:00p,90,Indiana Pacers,,104,Memphis Grizzlies,N
440,"15,626",Box Score,"Sun, Dec 26, 2010",,7:00p,93,New Orleans Hornets,,86,Atlanta Hawks,N
441,"18,581",Box Score,"Sun, Dec 26, 2010",,7:00p,94,San Antonio Spurs,,80,Washington Wizards,N
442,"19,155",Box Score,"Sun, Dec 26, 2010",,8:00p,89,Denver Nuggets,,95,Philadelphia 76ers,N
443,"14,418",Box Score,"Mon, Dec 27, 2010",,7:00p,105,Charlotte Bobcats,,100,Detroit Pistons,N
444,"11,514",Box Score,"Mon, Dec 27, 2010",,7:00p,88,New Jersey Nets,,104,Orlando Magic,N
445,"14,971",Box Score,"Mon, Dec 27, 2010",,8:00p,96,Memphis Grizzlies,,85,Toronto Raptors,N
446,"16,751",Box Score,"Mon, Dec 27, 2010",,8:00p,80,Milwaukee Bucks,,95,Atlanta Hawks,N
447,"11,679",Box Score,"Mon, Dec 27, 2010",,8:00p,113,Minnesota Timberwolves,,98,New Orleans Hornets,N
448,"18,203",Box Score,"Mon, Dec 27, 2010",,8:00p,93,Oklahoma City Thunder,,103,Dallas Mavericks,N
449,"18,143",Box Score,"Mon, Dec 27, 2010",,8:30p,100,Houston Rockets,,93,Washington Wizards,N
450,"19,911",Box Score,"Mon, Dec 27, 2010",,9:00p,91,Utah Jazz,,96,Portland Trail Blazers,N
451,"14,590",Box Score,"Mon, Dec 27, 2010",,10:00p,99,Sacramento Kings,,100,Los Angeles Clippers,N
452,"19,208",Box Score,"Mon, Dec 27, 2010",,10:30p,110,Golden State Warriors,,95,Philadelphia 76ers,N
453,"20,562",Box Score,"Tue, Dec 28, 2010",,7:00p,95,Cleveland Cavaliers,,110,Orlando Magic,N
454,"18,165",Box Score,"Tue, Dec 28, 2010",,7:00p,83,Indiana Pacers,,95,Boston Celtics,N
455,"20,288",Box Score,"Tue, Dec 28, 2010",,7:30p,106,Miami Heat,,98,New York Knicks,N
456,"22,091",Box Score,"Tue, Dec 28, 2010",,8:00p,90,Chicago Bulls,,77,Milwaukee Bucks,N
457,"20,027",Box Score,"Tue, Dec 28, 2010",,8:30p,76,Dallas Mavericks,,84,Toronto Raptors,N
458,"18,581",Box Score,"Tue, Dec 28, 2010",,8:30p,97,San Antonio Spurs,,82,Los Angeles Lakers,N
459,"17,388",Box Score,"Tue, Dec 28, 2010",,9:00p,95,Denver Nuggets,,77,Portland Trail Blazers,N
460,"15,925",Box Score,"Wed, Dec 29, 2010",,7:00p,103,Atlanta Hawks,,93,Golden State Warriors,N
461,"15,287",Box Score,"Wed, Dec 29, 2010",,7:00p,101,Charlotte Bobcats,,92,Cleveland Cavaliers,N
462,"16,108",Box Score,"Wed, Dec 29, 2010",,7:00p,104,Washington Wizards,,90,Indiana Pacers,N
463,"22,076",Box Score,"Wed, Dec 29, 2010",,7:30p,104,Detroit Pistons,,92,Boston Celtics,N
464,"17,093",Box Score,"Wed, Dec 29, 2010",,8:00p,113,Minnesota Timberwolves,,119,Denver Nuggets,N
465,"18,018",Box Score,"Wed, Dec 29, 2010",,8:00p,88,New Orleans Hornets,,103,Los Angeles Lakers,N
466,"18,203",Box Score,"Wed, Dec 29, 2010",,8:00p,114,Oklahoma City Thunder,,93,New Jersey Nets,N
