,attendance,box_score_text,game_date,game_remarks,game_start_time,home_pts,home_team_name,overtimes,visitor_pts,visitor_team_name,playoffs
233,"15,201",Box Score,"Sat, Jan 21, 2012",,8:00p,74,New Jersey Nets,,84,Oklahoma City Thunder,N
234,"15,471",Box Score,"Sat, Jan 21, 2012",,8:00p,81,New Orleans Hornets,,83,Dallas Mavericks,N
235,"19,911",Box Score,"Sat, Jan 21, 2012",,9:00p,108,Utah Jazz,,98,Minnesota Timberwolves,N
236,"15,818",Box Score,"Sun, Jan 22, 2012",,1:00p,94,Washington Wizards,,100,Boston Celtics,N
237,"19,060",Box Score,"Sun, Jan 22, 2012",,3:30p,103,Los Angeles Clippers,,91,Toronto Raptors,N
238,"19,600",Box Score,"Sun, Jan 22, 2012",,6:00p,82,Miami Heat,,91,Milwaukee Bucks,N
239,"10,035",Box Score,"Sun, Jan 22, 2012",,6:00p,97,New Jersey Nets,,87,Charlotte Bobcats,N
240,"18,997",Box Score,"Sun, Jan 22, 2012",,9:30p,96,Los Angeles Lakers,,98,Indiana Pacers,N
241,"10,108",Box Score,"Mon, Jan 23, 2012",,7:00p,103,Philadelphia 76ers,,83,Washington Wizards,N
242,"18,624",Box Score,"Mon, Jan 23, 2012",,7:30p,87,Boston Celtics,,56,Orlando Magic,N
243,"21,572",Box Score,"Mon, Jan 23, 2012",,8:00p,110,Chicago Bulls,,95,New Jersey Nets,N
244,"13,048",Box Score,"Mon, Jan 23, 2012",,8:00p,92,Milwaukee Bucks,,97,Atlanta Hawks,N
245,"16,924",Box Score,"Mon, Jan 23, 2012",,8:00p,92,Minnesota Timberwolves,,107,Houston Rockets,N
246,"12,599",Box Score,"Mon, Jan 23, 2012",,8:00p,102,New Orleans Hornets,,104,San Antonio Spurs,N
247,"18,203",Box Score,"Mon, Jan 23, 2012",,8:00p,99,Oklahoma City Thunder,,79,Detroit Pistons,N
248,"19,944",Box Score,"Mon, Jan 23, 2012",,8:30p,93,Dallas Mavericks,,87,Phoenix Suns,N
249,"20,363",Box Score,"Mon, Jan 23, 2012",,10:00p,101,Portland Trail Blazers,,89,Sacramento Kings,N
250,"17,549",Box Score,"Mon, Jan 23, 2012",,10:30p,90,Golden State Warriors,,91,Memphis Grizzlies,N
251,"16,802",Box Score,"Tue, Jan 24, 2012",,7:00p,78,Charlotte Bobcats,,111,New York Knicks,N
252,"12,760",Box Score,"Tue, Jan 24, 2012",,7:00p,83,Indiana Pacers,,102,Orlando Magic,N
253,"19,600",Box Score,"Tue, Jan 24, 2012",,7:30p,92,Miami Heat,,85,Cleveland Cavaliers,N
254,"15,404",Box Score,"Tue, Jan 24, 2012",,9:00p,96,Phoenix Suns,,99,Toronto Raptors,N
255,"20,602",Box Score,"Tue, Jan 24, 2012",,10:00p,97,Portland Trail Blazers,,84,Memphis Grizzlies,N
256,"16,760",Box Score,"Wed, Jan 25, 2012",,7:00p,91,Cleveland Cavaliers,,81,New York Knicks,N
257,"13,138",Box Score,"Wed, Jan 25, 2012",,7:00p,90,Philadelphia 76ers,OT,97,New Jersey Nets,N
258,"15,286",Box Score,"Wed, Jan 25, 2012",,7:00p,92,Washington Wizards,,75,Charlotte Bobcats,N
259,"18,058",Box Score,"Wed, Jan 25, 2012",,7:30p,98,Detroit Pistons,,101,Miami Heat,N
260,"21,755",Box Score,"Wed, Jan 25, 2012",,8:00p,90,Chicago Bulls,,95,Indiana Pacers,N
261,"10,573",Box Score,"Wed, Jan 25, 2012",,8:00p,99,Houston Rockets,,105,Milwaukee Bucks,N
262,"18,203",Box Score,"Wed, Jan 25, 2012",,8:00p,101,Oklahoma City Thunder,,91,New Orleans Hornets,N
263,"20,150",Box Score,"Wed, Jan 25, 2012",,8:30p,90,Dallas Mavericks,,105,Minnesota Timberwolves,N
264,"17,888",Box Score,"Wed, Jan 25, 2012",,8:30p,105,San Antonio Spurs,,83,Atlanta Hawks,N
265,"19,802",Box Score,"Wed, Jan 25, 2012",,9:00p,106,Utah Jazz,2OT,111,Toronto Raptors,N
266,"12,097",Box Score,"Wed, Jan 25, 2012",,10:00p,93,Sacramento Kings,,122,Denver Nuggets,N
267,"17,923",Box Score,"Wed, Jan 25, 2012",,10:30p,101,Golden State Warriors,,93,Portland Trail Blazers,N
268,"18,997",Box Score,"Wed, Jan 25, 2012",,10:30p,96,Los Angeles Lakers,,91,Los Angeles Clippers,N
269,"18,952",Box Score,"Thu, Jan 26, 2012",,8:00p,83,Orlando Magic,,91,Boston Celtics,N
270,"19,275",Box Score,"Thu, Jan 26, 2012",,10:30p,98,Los Angeles Clippers,,91,Memphis Grizzlies,N
271,"16,199",Box Score,"Fri, Jan 27, 2012",,7:00p,89,Philadelphia 76ers,,72,Charlotte Bobcats,N
272,"18,624",Box Score,"Fri, Jan 27, 2012",,7:30p,94,Boston Celtics,,87,Indiana Pacers,N
273,"13,121",Box Score,"Fri, Jan 27, 2012",,7:30p,96,Cleveland Cavaliers,,99,New Jersey Nets,N
274,"14,010",Box Score,"Fri, Jan 27, 2012",,7:30p,101,Detroit Pistons,OT,107,Atlanta Hawks,N
275,"22,368",Box Score,"Fri, Jan 27, 2012",,8:00p,107,Chicago Bulls,,100,Milwaukee Bucks,N
276,"13,894",Box Score,"Fri, Jan 27, 2012",,8:00p,103,Houston Rockets,,76,Washington Wizards,N
277,"19,707",Box Score,"Fri, Jan 27, 2012",,8:00p,99,Miami Heat,,89,New York Knicks,N
278,"16,699",Box Score,"Fri, Jan 27, 2012",,8:00p,87,Minnesota Timberwolves,,79,San Antonio Spurs,N
279,"16,176",Box Score,"Fri, Jan 27, 2012",,8:00p,93,New Orleans Hornets,,67,Orlando Magic,N
280,"20,096",Box Score,"Fri, Jan 27, 2012",,8:30p,116,Dallas Mavericks,,101,Utah Jazz,N
281,"18,855",Box Score,"Fri, Jan 27, 2012",,9:00p,96,Denver Nuggets,,81,Toronto Raptors,N
282,"20,664",Box Score,"Fri, Jan 27, 2012",,10:00p,109,Portland Trail Blazers,,71,Phoenix Suns,N
283,"19,596",Box Score,"Fri, Jan 27, 2012",,10:30p,109,Golden State Warriors,,120,Oklahoma City Thunder,N
284,"17,761",Box Score,"Sat, Jan 28, 2012",,7:00p,99,Charlotte Bobcats,,102,Washington Wizards,N
285,"18,710",Box Score,"Sat, Jan 28, 2012",,7:00p,95,Philadelphia 76ers,,74,Detroit Pistons,N
286,"18,051",Box Score,"Sat, Jan 28, 2012",,8:00p,97,Houston Rockets,,84,New York Knicks,N
287,"18,027",Box Score,"Sat, Jan 28, 2012",,8:30p,100,Milwaukee Bucks,,89,Los Angeles Lakers,N
288,"14,903",Box Score,"Sat, Jan 28, 2012",,9:00p,86,Phoenix Suns,,84,Memphis Grizzlies,N
289,"19,911",Box Score,"Sat, Jan 28, 2012",,9:00p,96,Utah Jazz,,93,Sacramento Kings,N
290,"20,054",Box Score,"Sun, Jan 29, 2012",,3:30p,97,Miami Heat,,93,Chicago Bulls,N
291,"18,624",Box Score,"Sun, Jan 29, 2012",,6:00p,87,Boston Celtics,,88,Cleveland Cavaliers,N
292,"14,319",Box Score,"Sun, Jan 29, 2012",,6:00p,73,New Jersey Nets,,94,Toronto Raptors,N
293,"18,846",Box Score,"Sun, Jan 29, 2012",,6:00p,85,Orlando Magic,,106,Indiana Pacers,N
294,"20,262",Box Score,"Sun, Jan 29, 2012",,6:30p,101,Dallas Mavericks,OT,100,San Antonio Spurs,N
295,"17,551",Box Score,"Sun, Jan 29, 2012",,7:00p,101,Minnesota Timberwolves,,106,Los Angeles Lakers,N
296,"14,962",Box Score,"Sun, Jan 29, 2012",,7:00p,72,New Orleans Hornets,,94,Atlanta Hawks,N
297,"19,495",Box Score,"Sun, Jan 29, 2012",,8:00p,105,Denver Nuggets,,109,Los Angeles Clippers,N
298,"16,299",Box Score,"Mon, Jan 30, 2012",,7:00p,74,Philadelphia 76ers,,69,Orlando Magic,N
299,"18,357",Box Score,"Mon, Jan 30, 2012",,7:00p,88,Washington Wizards,,98,Chicago Bulls,N
300,"19,804",Box Score,"Mon, Jan 30, 2012",,7:30p,109,Miami Heat,,95,New Orleans Hornets,N
301,"14,264",Box Score,"Mon, Jan 30, 2012",,8:00p,108,Houston Rockets,,120,Minnesota Timberwolves,N
302,"15,118",Box Score,"Mon, Jan 30, 2012",,8:00p,73,Memphis Grizzlies,,83,San Antonio Spurs,N
303,"13,103",Box Score,"Mon, Jan 30, 2012",,8:00p,103,Milwaukee Bucks,,82,Detroit Pistons,N
304,"13,132",Box Score,"Mon, Jan 30, 2012",,9:00p,99,Phoenix Suns,,122,Dallas Mavericks,N
305,"19,328",Box Score,"Mon, Jan 30, 2012",,9:00p,93,Utah Jazz,,89,Portland Trail Blazers,N
306,"19,404",Box Score,"Mon, Jan 30, 2012",,10:30p,112,Los Angeles Clippers,,100,Oklahoma City Thunder,N
307,"14,798",Box Score,"Tue, Jan 31, 2012",,7:00p,90,Cleveland Cavaliers,,93,Boston Celtics,N
308,"11,408",Box Score,"Tue, Jan 31, 2012",,7:00p,106,Indiana Pacers,,99,New Jersey Nets,N
309,"16,117",Box Score,"Tue, Jan 31, 2012",,7:00p,77,Toronto Raptors,,100,Atlanta Hawks,N
310,"19,763",Box Score,"Tue, Jan 31, 2012",,7:30p,113,New York Knicks,,86,Detroit Pistons,N
311,"13,651",Box Score,"Tue, Jan 31, 2012",,8:00p,100,Memphis Grizzlies,OT,97,Denver Nuggets,N
312,"17,753",Box Score,"Tue, Jan 31, 2012",,10:30p,93,Golden State Warriors,,90,Sacramento Kings,N
313,"18,997",Box Score,"Tue, Jan 31, 2012",,10:30p,106,Los Angeles Lakers,,73,Charlotte Bobcats,N
314,"18,846",Box Score,"Wed, Feb 1, 2012",,7:00p,109,Orlando Magic,,103,Washington Wizards,N
315,"18,325",Box Score,"Wed, Feb 1, 2012",,7:00p,98,Philadelphia 76ers,,82,Chicago Bulls,N
316,"18,624",Box Score,"Wed, Feb 1, 2012",,7:30p,100,Boston Celtics,,64,Toronto Raptors,N
317,"10,504",Box Score,"Wed, Feb 1, 2012",,7:30p,99,New Jersey Nets,,96,Detroit Pistons,N
318,"20,316",Box Score,"Wed, Feb 1, 2012",,8:00p,86,Dallas Mavericks,,95,Oklahoma City Thunder,N
319,"16,116",Box Score,"Wed, Feb 1, 2012",,8:00p,105,Milwaukee Bucks,,97,Miami Heat,N
320,"15,017",Box Score,"Wed, Feb 1, 2012",,8:00p,99,Minnesota Timberwolves,,109,Indiana Pacers,N
321,"13,598",Box Score,"Wed, Feb 1, 2012",,8:00p,103,New Orleans Hornets,,120,Phoenix Suns,N
322,"18,581",Box Score,"Wed, Feb 1, 2012",,8:30p,99,San Antonio Spurs,,91,Houston Rockets,N
323,"20,608",Box Score,"Wed, Feb 1, 2012",,10:00p,112,Portland Trail Blazers,,68,Charlotte Bobcats,N
324,"19,637",Box Score,"Wed, Feb 1, 2012",,10:30p,105,Utah Jazz,,107,Los Angeles Clippers,N
325,"14,211",Box Score,"Thu, Feb 2, 2012",,7:30p,77,Atlanta Hawks,,96,Memphis Grizzlies,N
326,"19,763",Box Score,"Thu, Feb 2, 2012",,8:00p,102,New York Knicks,,105,Chicago Bulls,N
327,"18,082",Box Score,"Thu, Feb 2, 2012",,8:30p,93,San Antonio Spurs,,81,New Orleans Hornets,N
328,"11,740",Box Score,"Thu, Feb 2, 2012",,10:00p,95,Sacramento Kings,,92,Portland Trail Blazers,N
329,"18,123",Box Score,"Thu, Feb 2, 2012",,10:30p,119,Golden State Warriors,,101,Utah Jazz,N
330,"19,223",Box Score,"Thu, Feb 2, 2012",,10:30p,91,Los Angeles Clippers,,112,Denver Nuggets,N
331,"18,933",Box Score,"Fri, Feb 3, 2012",,7:00p,102,Orlando Magic,,94,Cleveland Cavaliers,N
332,"20,694",Box Score,"Fri, Feb 3, 2012",,7:00p,79,Philadelphia 76ers,,99,Miami Heat,N
333,"16,382",Box Score,"Fri, Feb 3, 2012",,7:00p,106,Toronto Raptors,,89,Washington Wizards,N
334,"13,181",Box Score,"Fri, Feb 3, 2012",,7:30p,88,Detroit Pistons,,80,Milwaukee Bucks,N
335,"15,069",Box Score,"Fri, Feb 3, 2012",,7:30p,105,New Jersey Nets,,108,Minnesota Timberwolves,N
336,"18,624",Box Score,"Fri, Feb 3, 2012",,8:00p,91,Boston Celtics,,89,New York Knicks,N
337,"15,941",Box Score,"Fri, Feb 3, 2012",,8:00p,99,Houston Rockets,,81,Phoenix Suns,N
338,"18,203",Box Score,"Fri, Feb 3, 2012",,8:00p,101,Oklahoma City Thunder,,94,Memphis Grizzlies,N
339,"20,146",Box Score,"Fri, Feb 3, 2012",,8:30p,87,Dallas Mavericks,,98,Indiana Pacers,N
340,"19,155",Box Score,"Fri, Feb 3, 2012",,10:30p,89,Denver Nuggets,,93,Los Angeles Lakers,N
341,"18,012",Box Score,"Sat, Feb 4, 2012",,7:00p,87,Atlanta Hawks,,98,Philadelphia 76ers,N
342,"18,165",Box Score,"Sat, Feb 4, 2012",,7:00p,81,Indiana Pacers,,85,Orlando Magic,N
343,"19,419",Box Score,"Sat, Feb 4, 2012",,7:00p,81,Washington Wizards,,107,Los Angeles Clippers,N
344,"17,443",Box Score,"Sat, Feb 4, 2012",,7:30p,91,Cleveland Cavaliers,,88,Dallas Mavericks,N
345,"13,174",Box Score,"Sat, Feb 4, 2012",,7:30p,89,Detroit Pistons,,87,New Orleans Hornets,N
346,"19,763",Box Score,"Sat, Feb 4, 2012",,7:30p,99,New York Knicks,,92,New Jersey Nets,N
347,"19,356",Box Score,"Sat, Feb 4, 2012",,8:00p,100,Minnesota Timberwolves,,91,Houston Rockets,N
348,"18,717",Box Score,"Sat, Feb 4, 2012",,8:30p,90,Milwaukee Bucks,,113,Chicago Bulls,N
349,"18,581",Box Score,"Sat, Feb 4, 2012",,8:30p,107,San Antonio Spurs,,96,Oklahoma City Thunder,N
350,"14,928",Box Score,"Sat, Feb 4, 2012",,9:00p,95,Phoenix Suns,,89,Charlotte Bobcats,N
351,"19,642",Box Score,"Sat, Feb 4, 2012",,9:00p,96,Utah Jazz,,87,Los Angeles Lakers,N
352,"20,583",Box Score,"Sat, Feb 4, 2012",,10:00p,117,Portland Trail Blazers,,97,Denver Nuggets,N
353,"16,411",Box Score,"Sat, Feb 4, 2012",,10:00p,114,Sacramento Kings,OT,106,Golden State Warriors,N
354,"18,624",Box Score,"Sun, Feb 5, 2012",,12:00p,98,Boston Celtics,,80,Memphis Grizzlies,N
355,"19,802",Box Score,"Sun, Feb 5, 2012",,1:00p,95,Miami Heat,,89,Toronto Raptors,N
356,"18,846",Box Score,"Mon, Feb 6, 2012",,7:00p,102,Orlando Magic,OT,107,Los Angeles Clippers,N
357,"20,064",Box Score,"Mon, Feb 6, 2012",,7:00p,95,Philadelphia 76ers,,90,Los Angeles Lakers,N
358,"14,687",Box Score,"Mon, Feb 6, 2012",,7:00p,111,Washington Wizards,OT,108,Toronto Raptors,N
359,"11,823",Box Score,"Mon, Feb 6, 2012",,7:30p,90,Atlanta Hawks,,99,Phoenix Suns,N
360,"15,327",Box Score,"Mon, Feb 6, 2012",,7:30p,87,New Jersey Nets,,108,Chicago Bulls,N
361,"19,763",Box Score,"Mon, Feb 6, 2012",,7:30p,99,New York Knicks,,88,Utah Jazz,N
362,"13,527",Box Score,"Mon, Feb 6, 2012",,8:00p,84,Memphis Grizzlies,,89,San Antonio Spurs,N
363,"13,222",Box Score,"Mon, Feb 6, 2012",,8:00p,92,New Orleans Hornets,,100,Sacramento Kings,N
364,"14,501",Box Score,"Mon, Feb 6, 2012",,9:00p,90,Denver Nuggets,,99,Houston Rockets,N
365,"20,559",Box Score,"Mon, Feb 6, 2012",,10:00p,107,Portland Trail Blazers,OT,111,Oklahoma City Thunder,N
366,"11,006",Box Score,"Tue, Feb 7, 2012",,7:00p,104,Indiana Pacers,,99,Utah Jazz,N
367,"18,624",Box Score,"Tue, Feb 7, 2012",,7:30p,94,Boston Celtics,,84,Charlotte Bobcats,N
368,"20,078",Box Score,"Tue, Feb 7, 2012",,7:30p,107,Miami Heat,,91,Cleveland Cavaliers,N
369,"13,203",Box Score,"Tue, Feb 7, 2012",,8:00p,105,Milwaukee Bucks,,107,Phoenix Suns,N
370,"14,073",Box Score,"Tue, Feb 7, 2012",,8:00p,86,Minnesota Timberwolves,,84,Sacramento Kings,N
371,"17,971",Box Score,"Tue, Feb 7, 2012",,10:30p,116,Golden State Warriors,,119,Oklahoma City Thunder,N
372,"17,100",Box Score,"Wed, Feb 8, 2012",,7:00p,99,Cleveland Cavaliers,,92,Los Angeles Clippers,N
373,"18,972",Box Score,"Wed, Feb 8, 2012",,7:00p,102,Orlando Magic,,89,Miami Heat,N
374,"18,070",Box Score,"Wed, Feb 8, 2012",,7:00p,90,Philadelphia 76ers,,100,San Antonio Spurs,N
375,"15,291",Box Score,"Wed, Feb 8, 2012",,7:00p,99,Toronto Raptors,,105,Milwaukee Bucks,N
376,"17,376",Box Score,"Wed, Feb 8, 2012",,7:00p,93,Washington Wizards,,107,New York Knicks,N
377,"16,288",Box Score,"Wed, Feb 8, 2012",,7:30p,97,Atlanta Hawks,,87,Indiana Pacers,N
378,"10,145",Box Score,"Wed, Feb 8, 2012",,7:30p,92,New Jersey Nets,,99,Detroit Pistons,N
379,"13,287",Box Score,"Wed, Feb 8, 2012",,8:00p,85,Memphis Grizzlies,,80,Minnesota Timberwolves,N
380,"15,456",Box Score,"Wed, Feb 8, 2012",,8:00p,67,New Orleans Hornets,,90,Chicago Bulls,N
381,"15,970",Box Score,"Wed, Feb 8, 2012",,9:00p,95,Denver Nuggets,,105,Dallas Mavericks,N
382,"20,350",Box Score,"Wed, Feb 8, 2012",,10:00p,96,Portland Trail Blazers,,103,Houston Rockets,N
383,"18,624",Box Score,"Thu, Feb 9, 2012",,8:00p,87,Boston Celtics,OT,88,Los Angeles Lakers,N
384,"14,960",Box Score,"Thu, Feb 9, 2012",,9:00p,101,Denver Nuggets,,109,Golden State Warriors,N
385,"16,122",Box Score,"Thu, Feb 9, 2012",,9:00p,89,Phoenix Suns,,96,Houston Rockets,N
386,"17,317",Box Score,"Thu, Feb 9, 2012",,10:30p,106,Sacramento Kings,,101,Oklahoma City Thunder,N
387,"19,379",Box Score,"Fri, Feb 10, 2012",,7:00p,64,Charlotte Bobcats,,95,Chicago Bulls,N
388,"18,846",Box Score,"Fri, Feb 10, 2012",,7:00p,87,Orlando Magic,OT,89,Atlanta Hawks,N
389,"20,539",Box Score,"Fri, Feb 10, 2012",,7:00p,77,Philadelphia 76ers,,78,Los Angeles Clippers,N
390,"19,207",Box Score,"Fri, Feb 10, 2012",,7:00p,86,Toronto Raptors,,74,Boston Celtics,N
391,"20,282",Box Score,"Fri, Feb 10, 2012",,7:00p,89,Washington Wizards,,106,Miami Heat,N
392,"15,195",Box Score,"Fri, Feb 10, 2012",,7:30p,112,Cleveland Cavaliers,OT,113,Milwaukee Bucks,N
393,"14,320",Box Score,"Fri, Feb 10, 2012",,7:30p,109,Detroit Pistons,,92,New Jersey Nets,N
394,"16,281",Box Score,"Fri, Feb 10, 2012",,8:00p,98,Memphis Grizzlies,,92,Indiana Pacers,N
395,"17,119",Box Score,"Fri, Feb 10, 2012",,8:00p,97,Minnesota Timberwolves,,104,Dallas Mavericks,N
396,"14,421",Box Score,"Fri, Feb 10, 2012",,8:00p,86,New Orleans Hornets,,94,Portland Trail Blazers,N
397,"19,763",Box Score,"Fri, Feb 10, 2012",,8:00p,92,New York Knicks,,85,Los Angeles Lakers,N
398,"19,911",Box Score,"Fri, Feb 10, 2012",,10:30p,87,Utah Jazz,,101,Oklahoma City Thunder,N
399,"19,110",Box Score,"Sat, Feb 11, 2012",,7:00p,86,Charlotte Bobcats,,111,Los Angeles Clippers,N
400,"15,313",Box Score,"Sat, Feb 11, 2012",,7:00p,109,Indiana Pacers,,113,Denver Nuggets,N
401,"17,155",Box Score,"Sat, Feb 11, 2012",,7:30p,84,Cleveland Cavaliers,,99,Philadelphia 76ers,N
402,"20,232",Box Score,"Sat, Feb 11, 2012",,8:00p,98,Minnesota Timberwolves,,100,New York Knicks,N
403,"15,272",Box Score,"Sat, Feb 11, 2012",,8:00p,89,New Jersey Nets,,103,San Antonio Spurs,N
404,"20,457",Box Score,"Sat, Feb 11, 2012",,8:30p,97,Dallas Mavericks,2OT,94,Portland Trail Blazers,N
405,"17,723",Box Score,"Sat, Feb 11, 2012",,9:00p,94,Milwaukee Bucks,,99,Orlando Magic,N
406,"16,964",Box Score,"Sat, Feb 11, 2012",,10:00p,84,Sacramento Kings,,98,Phoenix Suns,N
407,"19,311",Box Score,"Sun, Feb 12, 2012",,1:00p,92,Toronto Raptors,,94,Los Angeles Lakers,N
408,"18,624",Box Score,"Sun, Feb 12, 2012",,3:30p,95,Boston Celtics,,91,Chicago Bulls,N
409,"12,654",Box Score,"Sun, Feb 12, 2012",,6:00p,77,Detroit Pistons,,98,Washington Wizards,N
410,"18,371",Box Score,"Sun, Feb 12, 2012",,7:00p,87,Atlanta Hawks,,107,Miami Heat,N
411,"19,596",Box Score,"Sun, Feb 12, 2012",,9:00p,106,Golden State Warriors,,97,Houston Rockets,N
412,"14,424",Box Score,"Sun, Feb 12, 2012",,9:30p,88,Memphis Grizzlies,,98,Utah Jazz,N
413,"13,773",Box Score,"Mon, Feb 13, 2012",,7:00p,89,Charlotte Bobcats,,98,Philadelphia 76ers,N
414,"18,846",Box Score,"Mon, Feb 13, 2012",,7:00p,102,Orlando Magic,,89,Minnesota Timberwolves,N
415,"16,749",Box Score,"Mon, Feb 13, 2012",,8:00p,96,Milwaukee Bucks,,114,Miami Heat,N
416,"13,562",Box Score,"Mon, Feb 13, 2012",,8:00p,86,New Orleans Hornets,,80,Utah Jazz,N
417,"20,436",Box Score,"Mon, Feb 13, 2012",,8:30p,96,Dallas Mavericks,,92,Los Angeles Clippers,N
418,"19,106",Box Score,"Mon, Feb 13, 2012",,10:30p,102,Golden State Warriors,,96,Phoenix Suns,N
419,"18,165",Box Score,"Tue, Feb 14, 2012",,7:00p,90,Indiana Pacers,,105,Miami Heat,N
420,"20,092",Box Score,"Tue, Feb 14, 2012",,7:00p,87,Toronto Raptors,,90,New York Knicks,N
421,"11,533",Box Score,"Tue, Feb 14, 2012",,7:30p,95,Detroit Pistons,,99,San Antonio Spurs,N
422,"21,936",Box Score,"Tue, Feb 14, 2012",,8:00p,121,Chicago Bulls,,115,Sacramento Kings,N
423,"13,042",Box Score,"Tue, Feb 14, 2012",,8:00p,93,Memphis Grizzlies,,83,Houston Rockets,N
424,"18,203",Box Score,"Tue, Feb 14, 2012",,8:00p,111,Oklahoma City Thunder,,85,Utah Jazz,N
425,"17,873",Box Score,"Tue, Feb 14, 2012",,9:00p,109,Denver Nuggets,,92,Phoenix Suns,N
426,"20,558",Box Score,"Tue, Feb 14, 2012",,10:00p,109,Portland Trail Blazers,,124,Washington Wizards,N
427,"18,997",Box Score,"Tue, Feb 14, 2012",,10:30p,86,Los Angeles Lakers,,78,Atlanta Hawks,N
428,"18,846",Box Score,"Wed, Feb 15, 2012",,7:00p,103,Orlando Magic,,87,Philadelphia 76ers,N
429,"15,999",Box Score,"Wed, Feb 15, 2012",,7:00p,106,Toronto Raptors,,113,San Antonio Spurs,N
430,"18,624",Box Score,"Wed, Feb 15, 2012",,7:30p,88,Boston Celtics,,98,Detroit Pistons,N
431,"12,712",Box Score,"Wed, Feb 15, 2012",,7:30p,98,Cleveland Cavaliers,,87,Indiana Pacers,N
432,"10,885",Box Score,"Wed, Feb 15, 2012",,7:30p,100,New Jersey Nets,,105,Memphis Grizzlies,N
433,"19,763",Box Score,"Wed, Feb 15, 2012",,7:30p,100,New York Knicks,,85,Sacramento Kings,N
434,"18,274",Box Score,"Wed, Feb 15, 2012",,8:00p,96,Houston Rockets,,95,Oklahoma City Thunder,N
435,"12,829",Box Score,"Wed, Feb 15, 2012",,8:00p,89,Milwaukee Bucks,,92,New Orleans Hornets,N
436,"15,139",Box Score,"Wed, Feb 15, 2012",,8:00p,102,Minnesota Timberwolves,,90,Charlotte Bobcats,N
437,"20,075",Box Score,"Wed, Feb 15, 2012",,8:30p,102,Dallas Mavericks,,84,Denver Nuggets,N
438,"15,392",Box Score,"Wed, Feb 15, 2012",,9:00p,99,Phoenix Suns,,101,Atlanta Hawks,N
439,"17,934",Box Score,"Wed, Feb 15, 2012",,10:00p,91,Golden State Warriors,,93,Portland Trail Blazers,N
440,"19,135",Box Score,"Wed, Feb 15, 2012",,10:30p,102,Los Angeles Clippers,,84,Washington Wizards,N
441,"11,117",Box Score,"Thu, Feb 16, 2012",,7:00p,93,Indiana Pacers,,88,New Jersey Nets,N
442,"22,592",Box Score,"Thu, Feb 16, 2012",,8:00p,89,Chicago Bulls,,80,Boston Celtics,N
443,"20,665",Box Score,"Thu, Feb 16, 2012",,10:30p,71,Portland Trail Blazers,,74,Los Angeles Clippers,N
444,"18,846",Box Score,"Fri, Feb 17, 2012",,7:00p,94,Orlando Magic,,85,Milwaukee Bucks,N
445,"15,575",Box Score,"Fri, Feb 17, 2012",,7:00p,91,Toronto Raptors,,98,Charlotte Bobcats,N
446,"20,562",Box Score,"Fri, Feb 17, 2012",,7:30p,87,Cleveland Cavaliers,,111,Miami Heat,N
447,"14,686",Box Score,"Fri, Feb 17, 2012",,7:30p,114,Detroit Pistons,,108,Sacramento Kings,N
448,"16,836",Box Score,"Fri, Feb 17, 2012",,8:00p,98,Houston Rockets,,111,Minnesota Timberwolves,N
449,"15,201",Box Score,"Fri, Feb 17, 2012",,8:00p,103,Memphis Grizzlies,,102,Denver Nuggets,N
450,"19,763",Box Score,"Fri, Feb 17, 2012",,8:00p,85,New York Knicks,,89,New Orleans Hornets,N
451,"18,203",Box Score,"Fri, Feb 17, 2012",,8:00p,110,Oklahoma City Thunder,,87,Golden State Warriors,N
452,"19,369",Box Score,"Fri, Feb 17, 2012",,8:00p,75,Philadelphia 76ers,,82,Dallas Mavericks,N
453,"18,719",Box Score,"Fri, Feb 17, 2012",,9:00p,114,Utah Jazz,,100,Washington Wizards,N
454,"18,997",Box Score,"Fri, Feb 17, 2012",,10:30p,111,Los Angeles Lakers,,99,Phoenix Suns,N
455,"19,217",Box Score,"Sat, Feb 18, 2012",,3:30p,100,Los Angeles Clippers,OT,103,San Antonio Spurs,N
456,"22,300",Box Score,"Sat, Feb 18, 2012",,4:00p,85,Chicago Bulls,,97,New Jersey Nets,N
457,"17,151",Box Score,"Sat, Feb 18, 2012",,8:00p,104,Memphis Grizzlies,,103,Golden State Warriors,N
458,"20,635",Box Score,"Sat, Feb 18, 2012",,10:00p,97,Portland Trail Blazers,,77,Atlanta Hawks,N
459,"19,763",Box Score,"Sun, Feb 19, 2012",,1:00p,104,New York Knicks,,97,Dallas Mavericks,N
460,"20,185",Box Score,"Sun, Feb 19, 2012",,3:30p,90,Miami Heat,,78,Orlando Magic,N
461,"16,812",Box Score,"Sun, Feb 19, 2012",,6:00p,93,Cleveland Cavaliers,,92,Sacramento Kings,N
462,"22,076",Box Score,"Sun, Feb 19, 2012",,6:00p,96,Detroit Pistons,,81,Boston Celtics,N
463,"11,673",Box Score,"Sun, Feb 19, 2012",,6:00p,108,Indiana Pacers,,73,Charlotte Bobcats,N
464,"16,764",Box Score,"Sun, Feb 19, 2012",,7:00p,101,Houston Rockets,,85,Utah Jazz,N
465,"18,759",Box Score,"Sun, Feb 19, 2012",,7:00p,92,Minnesota Timberwolves,,91,Philadelphia 76ers,N
466,"15,262",Box Score,"Sun, Feb 19, 2012",,7:00p,85,New Jersey Nets,,92,Milwaukee Bucks,N
467,"18,203",Box Score,"Sun, Feb 19, 2012",,8:00p,124,Oklahoma City Thunder,OT,118,Denver Nuggets,N
